Pedido_ID,Linea_ID,Fecha,Hora inicio preparación,Hora fin preparación,Plato,Cantidad_platos,Insumo,Cantidad_insumo,Unidad,Lote_ID,Ubicación_origen,Responsable (cocinero/chef),Tiempo_total,Estado del pedido,Desperdicio registrado,Observaciones del pedido
20191229-4,1,2019-12-29,18:49,17:39,Arroz Chaufa,36,Arroz,9.0,kg,L441-0028,E1,Chef,11,Completado,0.41128785434691356,
20191229-4,2,2019-12-29,18:49,17:39,Arroz Chaufa,36,Huevo,1.8,kg,L212-0006,C4,Chef,11,Completado,0.10820089099858127,
20191229-4,3,2019-12-29,18:49,17:39,Arroz Chaufa,36,Pollo desmenuzado,2.16,kg,L701-0007,A3,Chef,11,Completado,0.10122892014822056,
20191229-5,1,2019-12-29,14:20,18:44,Tallarines Verdes,29,Fideos,5.8,kg,L174-0015,E2,Chef,14,Completado,0.48307002892470546,
20191229-5,2,2019-12-29,14:20,18:44,Tallarines Verdes,29,Espinaca,1.74,kg,L746-0005,C5,Chef,14,Completado,0.10373445907620643,
20191229-5,3,2019-12-29,14:20,18:44,Tallarines Verdes,29,Queso fresco,0.87,kg,L298-0003,C6,Chef,14,Completado,0.06766298272294664,
20191230-1,1,2019-12-30,13:12,13:44,Lomo Saltado,69,Carne de res,12.42,kg,L595-0040,A1,Chef,9,Completado,0.9363501927391005,
20191230-1,2,2019-12-30,13:12,13:44,Lomo Saltado,69,Papa amarilla,10.35,kg,L057-0033,B1,Chef,9,Completado,0.5017829298056832,
20191230-1,3,2019-12-30,13:12,13:44,Lomo Saltado,69,Cebolla roja,2.76,kg,L875-0015,C1,Chef,9,Completado,0.12140520069850139,
20191230-2,1,2019-12-30,13:05,17:21,Pollo a la Brasa,57,Pollo entero,22.8,kg,L162-0075,A2,Chef,17,Completado,2.164100275152758,
20191230-2,2,2019-12-30,13:05,17:21,Pollo a la Brasa,57,Papa blanca,11.4,kg,L336-0037,B2,Chef,17,Completado,0.6450434721960754,
20191230-2,3,2019-12-30,13:05,17:21,Pollo a la Brasa,57,Ensalada,5.7,kg,L281-0019,C2,Chef,17,Completado,0.5279882782283581,
20191230-3,1,2019-12-30,15:26,10:14,Ceviche Clásico,55,Pescado blanco,11.0,kg,L189-0029,D1,Chef,16,Completado,0.5145315502506576,
20191230-3,2,2019-12-30,15:26,10:14,Ceviche Clásico,55,Limón,2.75,ml,L173-0008,D2,Chef,16,Completado,0.2607971628459402,
20191230-3,3,2019-12-30,15:26,10:14,Ceviche Clásico,55,Cebolla roja,2.2,kg,L875-0015,C1,Chef,16,Completado,0.1365759553111487,
20191230-4,1,2019-12-30,19:32,10:46,Arroz Chaufa,34,Arroz,8.5,kg,L441-0028,E1,Chef,13,Completado,0.579484294697105,
20191230-4,2,2019-12-30,19:32,10:46,Arroz Chaufa,34,Huevo,1.7,kg,L212-0006,C4,Chef,13,Completado,0.13250156985529052,
20191230-4,3,2019-12-30,19:32,10:46,Arroz Chaufa,34,Pollo desmenuzado,2.04,kg,L701-0007,A3,Chef,13,Completado,0.1343514042314615,
20191230-5,1,2019-12-30,12:43,15:18,Tallarines Verdes,31,Fideos,6.2,kg,L174-0015,E2,Chef,15,Completado,0.5793182236963896,
20191230-5,2,2019-12-30,12:43,15:18,Tallarines Verdes,31,Espinaca,1.86,kg,L746-0005,C5,Chef,15,Completado,0.14387975950869697,
20191230-5,3,2019-12-30,12:43,15:18,Tallarines Verdes,31,Queso fresco,0.93,kg,L298-0003,C6,Chef,15,Completado,0.09245307576779956,
20191231-1,1,2019-12-31,15:06,14:37,Lomo Saltado,72,Carne de res,12.96,kg,L595-0040,A1,Chef,16,Completado,0.8046110027769716,
20191231-1,2,2019-12-31,15:06,14:37,Lomo Saltado,72,Papa amarilla,10.8,kg,L057-0034,B1,Chef,16,Completado,0.5435646342609642,
20191231-1,3,2019-12-31,15:06,14:37,Lomo Saltado,72,Cebolla roja,2.88,kg,L875-0015,C1,Chef,16,Completado,0.19923014690231267,
20191231-2,1,2019-12-31,11:28,16:56,Pollo a la Brasa,61,Pollo entero,24.4,kg,L162-0075,A2,Chef,12,Completado,1.4878169362398754,
20191231-2,2,2019-12-31,11:28,16:56,Pollo a la Brasa,61,Papa blanca,12.2,kg,L336-0037,B2,Chef,12,Completado,0.6522449404368958,
20191231-2,3,2019-12-31,11:28,16:56,Pollo a la Brasa,61,Ensalada,6.1,kg,L281-0019,C2,Chef,12,Completado,0.5352551145996493,
20191231-3,1,2019-12-31,13:29,16:32,Ceviche Clásico,40,Pescado blanco,8.0,kg,L189-0029,D1,Chef,9,Completado,0.4466997601392736,
20191231-3,2,2019-12-31,13:29,16:32,Ceviche Clásico,40,Limón,2.0,ml,L173-0008,D2,Chef,9,Completado,0.08796903726431533,
20191231-3,3,2019-12-31,13:29,16:32,Ceviche Clásico,40,Cebolla roja,1.6,kg,L875-0015,C1,Chef,9,Completado,0.06537772572018817,
20191231-4,1,2019-12-31,11:59,20:28,Arroz Chaufa,31,Arroz,7.75,kg,L441-0029,E1,Chef,14,Completado,0.3972329545736891,
20191231-4,2,2019-12-31,11:59,20:28,Arroz Chaufa,31,Huevo,1.55,kg,L212-0006,C4,Chef,14,Completado,0.13427435187259676,
20191231-4,3,2019-12-31,11:59,20:28,Arroz Chaufa,31,Pollo desmenuzado,1.86,kg,L701-0007,A3,Chef,14,Completado,0.17779653134659054,
20191231-5,1,2019-12-31,11:06,11:50,Tallarines Verdes,16,Fideos,3.2,kg,L174-0015,E2,Chef,13,Completado,0.23564611587213094,
20191231-5,2,2019-12-31,11:06,11:50,Tallarines Verdes,16,Espinaca,0.96,kg,L746-0005,C5,Chef,13,Completado,0.04530542615946264,
20191231-5,3,2019-12-31,11:06,11:50,Tallarines Verdes,16,Queso fresco,0.48,kg,L298-0003,C6,Chef,13,Completado,0.025294521427662187,
20200101-1,1,2020-01-01,15:53,12:42,Lomo Saltado,61,Carne de res,10.98,kg,L595-0040,A1,Chef,16,Completado,0.8816062889411896,
20200101-1,2,2020-01-01,15:53,12:42,Lomo Saltado,61,Papa amarilla,9.15,kg,L057-0034,B1,Chef,16,Completado,0.44782417283718895,
20200101-1,3,2020-01-01,15:53,12:42,Lomo Saltado,61,Cebolla roja,2.44,kg,L875-0015,C1,Chef,16,Completado,0.1482732182664805,
20200101-2,1,2020-01-01,11:38,19:09,Pollo a la Brasa,26,Pollo entero,10.4,kg,L162-0075,A2,Chef,9,Completado,0.5808048834717433,
20200101-2,2,2020-01-01,11:38,19:09,Pollo a la Brasa,26,Papa blanca,5.2,kg,L336-0037,B2,Chef,9,Completado,0.3802159489247953,
20200101-2,3,2020-01-01,11:38,19:09,Pollo a la Brasa,26,Ensalada,2.6,kg,L281-0019,C2,Chef,9,Completado,0.11129723542965768,
20200101-3,1,2020-01-01,15:42,13:16,Ceviche Clásico,35,Pescado blanco,7.0,kg,L189-0029,D1,Chef,10,Completado,0.4692890812141793,
20200101-3,2,2020-01-01,15:42,13:16,Ceviche Clásico,35,Limón,1.75,ml,L173-0008,D2,Chef,10,Completado,0.10904928901036884,
20200101-3,3,2020-01-01,15:42,13:16,Ceviche Clásico,35,Cebolla roja,1.4,kg,L875-0015,C1,Chef,10,Completado,0.09472847976428381,
20200101-4,1,2020-01-01,14:55,19:06,Arroz Chaufa,29,Arroz,7.25,kg,L441-0029,E1,Chef,6,Completado,0.7065579014355344,
20200101-4,2,2020-01-01,14:55,19:06,Arroz Chaufa,29,Huevo,1.45,kg,L212-0006,C4,Chef,6,Completado,0.07085721961261364,
20200101-4,3,2020-01-01,14:55,19:06,Arroz Chaufa,29,Pollo desmenuzado,1.74,kg,L701-0007,A3,Chef,6,Completado,0.14743729416117066,
20200101-5,1,2020-01-01,17:33,15:51,Tallarines Verdes,15,Fideos,3.0,kg,L174-0015,E2,Chef,8,Completado,0.18347098795070474,
20200101-5,2,2020-01-01,17:33,15:51,Tallarines Verdes,15,Espinaca,0.9,kg,L746-0005,C5,Chef,8,Completado,0.04910854705172424,
20200101-5,3,2020-01-01,17:33,15:51,Tallarines Verdes,15,Queso fresco,0.45,kg,L298-0003,C6,Chef,8,Completado,0.020301743028115972,
20200102-1,1,2020-01-02,14:45,10:23,Lomo Saltado,41,Carne de res,7.38,kg,L595-0040,A1,Chef,16,Completado,0.6881891007960032,
20200102-1,2,2020-01-02,14:45,10:23,Lomo Saltado,41,Papa amarilla,6.15,kg,L057-0034,B1,Chef,16,Completado,0.33110928697437175,
20200102-1,3,2020-01-02,14:45,10:23,Lomo Saltado,41,Cebolla roja,1.64,kg,L875-0015,C1,Chef,16,Completado,0.07398764530314154,
20200102-2,1,2020-01-02,13:56,18:52,Pollo a la Brasa,44,Pollo entero,17.6,kg,L162-0075,A2,Chef,17,Completado,1.283930425407047,
20200102-2,2,2020-01-02,13:56,18:52,Pollo a la Brasa,44,Papa blanca,8.8,kg,L336-0037,B2,Chef,17,Completado,0.7449930218765032,
20200102-2,3,2020-01-02,13:56,18:52,Pollo a la Brasa,44,Ensalada,4.4,kg,L281-0019,C2,Chef,17,Completado,0.2838383322249329,
20200102-3,1,2020-01-02,10:10,16:38,Ceviche Clásico,31,Pescado blanco,6.2,kg,L189-0029,D1,Chef,7,Completado,0.3909183645640807,
20200102-3,2,2020-01-02,10:10,16:38,Ceviche Clásico,31,Limón,1.55,ml,L173-0008,D2,Chef,7,Completado,0.11259314309676922,
20200102-3,3,2020-01-02,10:10,16:38,Ceviche Clásico,31,Cebolla roja,1.24,kg,L875-0015,C1,Chef,7,Completado,0.09520614813753843,
20200102-4,1,2020-01-02,17:15,10:42,Arroz Chaufa,24,Arroz,6.0,kg,L441-0029,E1,Chef,14,Completado,0.42185685070614004,
20200102-4,2,2020-01-02,17:15,10:42,Arroz Chaufa,24,Huevo,1.2,kg,L212-0006,C4,Chef,14,Completado,0.10951891584828459,
20200102-4,3,2020-01-02,17:15,10:42,Arroz Chaufa,24,Pollo desmenuzado,1.44,kg,L701-0007,A3,Chef,14,Completado,0.12249413543022215,
20200102-5,1,2020-01-02,18:42,15:34,Tallarines Verdes,25,Fideos,5.0,kg,L174-0015,E2,Chef,6,Completado,0.28029444871005477,
20200102-5,2,2020-01-02,18:42,15:34,Tallarines Verdes,25,Espinaca,1.5,kg,L746-0005,C5,Chef,6,Completado,0.14000570301215762,
20200102-5,3,2020-01-02,18:42,15:34,Tallarines Verdes,25,Queso fresco,0.75,kg,L298-0003,C6,Chef,6,Completado,0.06475018680235557,
20200103-1,1,2020-01-03,20:24,19:13,Lomo Saltado,37,Carne de res,6.66,kg,L595-0040,A1,Chef,14,Completado,0.2899399009618402,
20200103-1,2,2020-01-03,20:24,19:13,Lomo Saltado,37,Papa amarilla,5.55,kg,L057-0034,B1,Chef,14,Completado,0.41471304586147617,
20200103-1,3,2020-01-03,20:24,19:13,Lomo Saltado,37,Cebolla roja,1.48,kg,L875-0015,C1,Chef,14,Completado,0.11565360828397392,
20200103-2,1,2020-01-03,13:43,18:02,Pollo a la Brasa,35,Pollo entero,14.0,kg,L162-0075,A2,Chef,17,Completado,1.2580031891474712,
20200103-2,2,2020-01-03,13:43,18:02,Pollo a la Brasa,35,Papa blanca,7.0,kg,L336-0037,B2,Chef,17,Completado,0.5273684873280637,
20200103-2,3,2020-01-03,13:43,18:02,Pollo a la Brasa,35,Ensalada,3.5,kg,L281-0019,C2,Chef,17,Completado,0.2790980411232123,
20200103-3,1,2020-01-03,14:06,13:56,Ceviche Clásico,25,Pescado blanco,5.0,kg,L189-0029,D1,Chef,11,Completado,0.4884412653574248,
20200103-3,2,2020-01-03,14:06,13:56,Ceviche Clásico,25,Limón,1.25,ml,L173-0008,D2,Chef,11,Completado,0.09007733216445345,
20200103-3,3,2020-01-03,14:06,13:56,Ceviche Clásico,25,Cebolla roja,1.0,kg,L875-0015,C1,Chef,11,Completado,0.06270121619571473,
20200103-4,1,2020-01-03,15:29,13:44,Arroz Chaufa,28,Arroz,7.0,kg,L441-0029,E1,Chef,8,Completado,0.5892197906203496,
20200103-4,2,2020-01-03,15:29,13:44,Arroz Chaufa,28,Huevo,1.4,kg,L212-0006,C4,Chef,8,Completado,0.11750627504444035,
20200103-4,3,2020-01-03,15:29,13:44,Arroz Chaufa,28,Pollo desmenuzado,1.68,kg,L701-0007,A3,Chef,8,Completado,0.08384699018068542,
20200103-5,1,2020-01-03,14:20,15:18,Tallarines Verdes,12,Fideos,2.4,kg,L174-0016,E2,Chef,6,Completado,0.14051533808452618,
20200103-5,2,2020-01-03,14:20,15:18,Tallarines Verdes,12,Espinaca,0.72,kg,L746-0005,C5,Chef,6,Completado,0.05850779937897176,
20200103-5,3,2020-01-03,14:20,15:18,Tallarines Verdes,12,Queso fresco,0.36,kg,L298-0003,C6,Chef,6,Completado,0.026693218858588733,
20200104-1,1,2020-01-04,14:53,15:31,Lomo Saltado,62,Carne de res,11.16,kg,L595-0041,A1,Chef,11,Completado,0.9579446230956683,
20200104-1,2,2020-01-04,14:53,15:31,Lomo Saltado,62,Papa amarilla,9.3,kg,L057-0034,B1,Chef,11,Completado,0.7663353435212619,
20200104-1,3,2020-01-04,14:53,15:31,Lomo Saltado,62,Cebolla roja,2.48,kg,L875-0015,C1,Chef,11,Completado,0.19087391212651844,
20200104-2,1,2020-01-04,17:11,12:28,Pollo a la Brasa,46,Pollo entero,18.4,kg,L162-0076,A2,Chef,10,Completado,1.149012733997422,
20200104-2,2,2020-01-04,17:11,12:28,Pollo a la Brasa,46,Papa blanca,9.2,kg,L336-0038,B2,Chef,10,Completado,0.5749711399157424,
20200104-2,3,2020-01-04,17:11,12:28,Pollo a la Brasa,46,Ensalada,4.6,kg,L281-0019,C2,Chef,10,Completado,0.22073191241169207,
20200104-3,1,2020-01-04,11:59,11:10,Ceviche Clásico,49,Pescado blanco,9.8,kg,L189-0030,D1,Chef,12,Completado,0.709234886781727,
20200104-3,2,2020-01-04,11:59,11:10,Ceviche Clásico,49,Limón,2.45,ml,L173-0008,D2,Chef,12,Completado,0.17268683835677703,
20200104-3,3,2020-01-04,11:59,11:10,Ceviche Clásico,49,Cebolla roja,1.96,kg,L875-0015,C1,Chef,12,Completado,0.09019698409098655,
20200104-4,1,2020-01-04,18:28,10:59,Arroz Chaufa,37,Arroz,9.25,kg,L441-0029,E1,Chef,7,Completado,0.8017822958898816,
20200104-4,2,2020-01-04,18:28,10:59,Arroz Chaufa,37,Huevo,1.85,kg,L212-0006,C4,Chef,7,Completado,0.12122587492242219,
20200104-4,3,2020-01-04,18:28,10:59,Arroz Chaufa,37,Pollo desmenuzado,2.22,kg,L701-0007,A3,Chef,7,Completado,0.10929454753125109,
20200104-5,1,2020-01-04,11:43,18:51,Tallarines Verdes,17,Fideos,3.4,kg,L174-0016,E2,Chef,16,Completado,0.3196839741700781,
20200104-5,2,2020-01-04,11:43,18:51,Tallarines Verdes,17,Espinaca,1.02,kg,L746-0005,C5,Chef,16,Completado,0.07173176070341535,
20200104-5,3,2020-01-04,11:43,18:51,Tallarines Verdes,17,Queso fresco,0.51,kg,L298-0003,C6,Chef,16,Completado,0.03009423707486912,
20200105-1,1,2020-01-05,14:47,20:20,Lomo Saltado,80,Carne de res,14.4,kg,L595-0041,A1,Chef,7,Completado,1.4137860209783357,
20200105-1,2,2020-01-05,14:47,20:20,Lomo Saltado,80,Papa amarilla,12.0,kg,L057-0034,B1,Chef,7,Completado,0.6853409387797078,
20200105-1,3,2020-01-05,14:47,20:20,Lomo Saltado,80,Cebolla roja,3.2,kg,L875-0015,C1,Chef,7,Completado,0.15418688761142885,
20200105-2,1,2020-01-05,18:17,20:12,Pollo a la Brasa,48,Pollo entero,19.2,kg,L162-0076,A2,Chef,11,Completado,1.4989658354759963,
20200105-2,2,2020-01-05,18:17,20:12,Pollo a la Brasa,48,Papa blanca,9.6,kg,L336-0038,B2,Chef,11,Completado,0.823455360483245,
20200105-2,3,2020-01-05,18:17,20:12,Pollo a la Brasa,48,Ensalada,4.8,kg,L281-0020,C2,Chef,11,Completado,0.23608842782632558,
20200105-3,1,2020-01-05,18:37,20:31,Ceviche Clásico,51,Pescado blanco,10.2,kg,L189-0030,D1,Chef,16,Completado,0.7799263216763214,
20200105-3,2,2020-01-05,18:37,20:31,Ceviche Clásico,51,Limón,2.55,ml,L173-0008,D2,Chef,16,Completado,0.19011430151486164,
20200105-3,3,2020-01-05,18:37,20:31,Ceviche Clásico,51,Cebolla roja,2.04,kg,L875-0015,C1,Chef,16,Completado,0.13017461996984417,
20200105-4,1,2020-01-05,20:44,20:57,Arroz Chaufa,34,Arroz,8.5,kg,L441-0029,E1,Chef,10,Completado,0.744970157102095,
20200105-4,2,2020-01-05,20:44,20:57,Arroz Chaufa,34,Huevo,1.7,kg,L212-0006,C4,Chef,10,Completado,0.07081683784075156,
20200105-4,3,2020-01-05,20:44,20:57,Arroz Chaufa,34,Pollo desmenuzado,2.04,kg,L701-0007,A3,Chef,10,Completado,0.18079630997353377,
20200105-5,1,2020-01-05,14:44,17:55,Tallarines Verdes,25,Fideos,5.0,kg,L174-0016,E2,Chef,17,Completado,0.46468085497085043,
20200105-5,2,2020-01-05,14:44,17:55,Tallarines Verdes,25,Espinaca,1.5,kg,L746-0005,C5,Chef,17,Completado,0.0733120022710976,
20200105-5,3,2020-01-05,14:44,17:55,Tallarines Verdes,25,Queso fresco,0.75,kg,L298-0003,C6,Chef,17,Completado,0.052875619320613645,
20200106-1,1,2020-01-06,18:12,13:44,Lomo Saltado,36,Carne de res,6.48,kg,L595-0041,A1,Chef,10,Completado,0.4388181450191002,
20200106-1,2,2020-01-06,18:12,13:44,Lomo Saltado,36,Papa amarilla,5.4,kg,L057-0034,B1,Chef,10,Completado,0.5078533680610499,
20200106-1,3,2020-01-06,18:12,13:44,Lomo Saltado,36,Cebolla roja,1.44,kg,L875-0015,C1,Chef,10,Completado,0.1359242466151239,
20200106-2,1,2020-01-06,13:10,19:21,Pollo a la Brasa,30,Pollo entero,12.0,kg,L162-0076,A2,Chef,11,Completado,0.587553224619235,
20200106-2,2,2020-01-06,13:10,19:21,Pollo a la Brasa,30,Papa blanca,6.0,kg,L336-0038,B2,Chef,11,Completado,0.4056371877034544,
20200106-2,3,2020-01-06,13:10,19:21,Pollo a la Brasa,30,Ensalada,3.0,kg,L281-0020,C2,Chef,11,Completado,0.22700583139051916,
20200106-3,1,2020-01-06,10:24,20:18,Ceviche Clásico,26,Pescado blanco,5.2,kg,L189-0030,D1,Chef,10,Completado,0.2675822961008858,
20200106-3,2,2020-01-06,10:24,20:18,Ceviche Clásico,26,Limón,1.3,ml,L173-0008,D2,Chef,10,Completado,0.09248164560170888,
20200106-3,3,2020-01-06,10:24,20:18,Ceviche Clásico,26,Cebolla roja,1.04,kg,L875-0015,C1,Chef,10,Completado,0.08356470944415813,
20200106-4,1,2020-01-06,10:41,15:00,Arroz Chaufa,13,Arroz,3.25,kg,L441-0029,E1,Chef,8,Completado,0.3120931986269438,
20200106-4,2,2020-01-06,10:41,15:00,Arroz Chaufa,13,Huevo,0.65,kg,L212-0006,C4,Chef,8,Completado,0.03360653990458893,
20200106-4,3,2020-01-06,10:41,15:00,Arroz Chaufa,13,Pollo desmenuzado,0.78,kg,L701-0007,A3,Chef,8,Completado,0.07068943492103225,
20200106-5,1,2020-01-06,12:15,20:07,Tallarines Verdes,17,Fideos,3.4,kg,L174-0016,E2,Chef,13,Completado,0.28515074622874237,
20200106-5,2,2020-01-06,12:15,20:07,Tallarines Verdes,17,Espinaca,1.02,kg,L746-0005,C5,Chef,13,Completado,0.0885308456812511,
20200106-5,3,2020-01-06,12:15,20:07,Tallarines Verdes,17,Queso fresco,0.51,kg,L298-0003,C6,Chef,13,Completado,0.04987262562783673,
20200107-1,1,2020-01-07,20:23,12:54,Lomo Saltado,55,Carne de res,9.9,kg,L595-0041,A1,Chef,9,Completado,0.6179977089978917,
20200107-1,2,2020-01-07,20:23,12:54,Lomo Saltado,55,Papa amarilla,8.25,kg,L057-0034,B1,Chef,9,Completado,0.39872661306125273,
20200107-1,3,2020-01-07,20:23,12:54,Lomo Saltado,55,Cebolla roja,2.2,kg,L875-0015,C1,Chef,9,Completado,0.20432008068544782,
20200107-2,1,2020-01-07,13:31,17:33,Pollo a la Brasa,52,Pollo entero,20.8,kg,L162-0076,A2,Chef,12,Completado,1.4868621170160463,
20200107-2,2,2020-01-07,13:31,17:33,Pollo a la Brasa,52,Papa blanca,10.4,kg,L336-0038,B2,Chef,12,Completado,0.9569727414677264,
20200107-2,3,2020-01-07,13:31,17:33,Pollo a la Brasa,52,Ensalada,5.2,kg,L281-0020,C2,Chef,12,Completado,0.4035520720684359,
20200107-3,1,2020-01-07,15:27,14:24,Ceviche Clásico,41,Pescado blanco,8.2,kg,L189-0030,D1,Chef,14,Completado,0.6169600486902729,
20200107-3,2,2020-01-07,15:27,14:24,Ceviche Clásico,41,Limón,2.05,ml,L173-0008,D2,Chef,14,Completado,0.15954344706709028,
20200107-3,3,2020-01-07,15:27,14:24,Ceviche Clásico,41,Cebolla roja,1.64,kg,L875-0015,C1,Chef,14,Completado,0.1360763259811431,
20200107-4,1,2020-01-07,11:36,20:33,Arroz Chaufa,32,Arroz,8.0,kg,L441-0029,E1,Chef,6,Completado,0.3745966493185877,
20200107-4,2,2020-01-07,11:36,20:33,Arroz Chaufa,32,Huevo,1.6,kg,L212-0006,C4,Chef,6,Completado,0.14359059003674474,
20200107-4,3,2020-01-07,11:36,20:33,Arroz Chaufa,32,Pollo desmenuzado,1.92,kg,L701-0007,A3,Chef,6,Completado,0.1644680398294173,
20200107-5,1,2020-01-07,11:55,13:39,Tallarines Verdes,17,Fideos,3.4,kg,L174-0016,E2,Chef,8,Completado,0.20835120136005167,
20200107-5,2,2020-01-07,11:55,13:39,Tallarines Verdes,17,Espinaca,1.02,kg,L746-0005,C5,Chef,8,Completado,0.04449835744174143,
20200107-5,3,2020-01-07,11:55,13:39,Tallarines Verdes,17,Queso fresco,0.51,kg,L298-0003,C6,Chef,8,Completado,0.03467936150299209,
20200108-1,1,2020-01-08,16:22,10:11,Lomo Saltado,66,Carne de res,11.88,kg,L595-0041,A1,Chef,16,Completado,1.1330629110160049,
20200108-1,2,2020-01-08,16:22,10:11,Lomo Saltado,66,Papa amarilla,9.9,kg,L057-0034,B1,Chef,16,Completado,0.5193916688278563,
20200108-1,3,2020-01-08,16:22,10:11,Lomo Saltado,66,Cebolla roja,2.64,kg,L875-0016,C1,Chef,16,Completado,0.20136272607331127,
20200108-2,1,2020-01-08,11:28,14:52,Pollo a la Brasa,74,Pollo entero,29.6,kg,L162-0077,A2,Chef,9,Completado,2.8054620818214717,
20200108-2,2,2020-01-08,11:28,14:52,Pollo a la Brasa,74,Papa blanca,14.8,kg,L336-0038,B2,Chef,9,Completado,0.9268799529844521,
20200108-2,3,2020-01-08,11:28,14:52,Pollo a la Brasa,74,Ensalada,7.4,kg,L281-0020,C2,Chef,9,Completado,0.3936712109747926,
20200108-3,1,2020-01-08,13:47,20:06,Ceviche Clásico,29,Pescado blanco,5.8,kg,L189-0030,D1,Chef,14,Completado,0.5659245881763653,
20200108-3,2,2020-01-08,13:47,20:06,Ceviche Clásico,29,Limón,1.45,ml,L173-0008,D2,Chef,14,Completado,0.12174365515152172,
20200108-3,3,2020-01-08,13:47,20:06,Ceviche Clásico,29,Cebolla roja,1.16,kg,L875-0016,C1,Chef,14,Completado,0.05409788190318735,
20200108-4,1,2020-01-08,17:22,15:29,Arroz Chaufa,31,Arroz,7.75,kg,L441-0029,E1,Chef,15,Completado,0.7354959836572638,
20200108-4,2,2020-01-08,17:22,15:29,Arroz Chaufa,31,Huevo,1.55,kg,L212-0006,C4,Chef,15,Completado,0.09025911615095115,
20200108-4,3,2020-01-08,17:22,15:29,Arroz Chaufa,31,Pollo desmenuzado,1.86,kg,L701-0007,A3,Chef,15,Completado,0.15719234158566373,
20200108-5,1,2020-01-08,19:50,12:35,Tallarines Verdes,17,Fideos,3.4,kg,L174-0016,E2,Chef,15,Completado,0.2416287867780362,
20200108-5,2,2020-01-08,19:50,12:35,Tallarines Verdes,17,Espinaca,1.02,kg,L746-0005,C5,Chef,15,Completado,0.08104615729877045,
20200108-5,3,2020-01-08,19:50,12:35,Tallarines Verdes,17,Queso fresco,0.51,kg,L298-0003,C6,Chef,15,Completado,0.036056893839153475,
20200109-1,1,2020-01-09,12:47,16:31,Lomo Saltado,52,Carne de res,9.36,kg,L595-0041,A1,Chef,8,Completado,0.9042020501874521,
20200109-1,2,2020-01-09,12:47,16:31,Lomo Saltado,52,Papa amarilla,7.8,kg,L057-0034,B1,Chef,8,Completado,0.49987305981546876,
20200109-1,3,2020-01-09,12:47,16:31,Lomo Saltado,52,Cebolla roja,2.08,kg,L875-0016,C1,Chef,8,Completado,0.14914419312850552,
20200109-2,1,2020-01-09,20:00,10:47,Pollo a la Brasa,37,Pollo entero,14.8,kg,L162-0077,A2,Chef,15,Completado,1.4779589691259694,
20200109-2,2,2020-01-09,20:00,10:47,Pollo a la Brasa,37,Papa blanca,7.4,kg,L336-0038,B2,Chef,15,Completado,0.7289854305157579,
20200109-2,3,2020-01-09,20:00,10:47,Pollo a la Brasa,37,Ensalada,3.7,kg,L281-0020,C2,Chef,15,Completado,0.24911614965411466,
20200109-3,1,2020-01-09,10:58,15:50,Ceviche Clásico,33,Pescado blanco,6.6,kg,L189-0030,D1,Chef,12,Completado,0.6390244331816773,
20200109-3,2,2020-01-09,10:58,15:50,Ceviche Clásico,33,Limón,1.65,ml,L173-0008,D2,Chef,12,Completado,0.13744419639893157,
20200109-3,3,2020-01-09,10:58,15:50,Ceviche Clásico,33,Cebolla roja,1.32,kg,L875-0016,C1,Chef,12,Completado,0.10174962402016151,
20200109-4,1,2020-01-09,12:58,14:19,Arroz Chaufa,29,Arroz,7.25,kg,L441-0029,E1,Chef,9,Completado,0.35164611558769404,
20200109-4,2,2020-01-09,12:58,14:19,Arroz Chaufa,29,Huevo,1.45,kg,L212-0006,C4,Chef,9,Completado,0.09869270758695893,
20200109-4,3,2020-01-09,12:58,14:19,Arroz Chaufa,29,Pollo desmenuzado,1.74,kg,L701-0007,A3,Chef,9,Completado,0.10686890053363791,
20200109-5,1,2020-01-09,17:50,12:51,Tallarines Verdes,22,Fideos,4.4,kg,L174-0016,E2,Chef,11,Completado,0.29858440663314184,
20200109-5,2,2020-01-09,17:50,12:51,Tallarines Verdes,22,Espinaca,1.32,kg,L746-0005,C5,Chef,11,Completado,0.0843069951336829,
20200109-5,3,2020-01-09,17:50,12:51,Tallarines Verdes,22,Queso fresco,0.66,kg,L298-0003,C6,Chef,11,Completado,0.06053163395285343,
20200110-1,1,2020-01-10,10:18,14:54,Lomo Saltado,40,Carne de res,7.2,kg,L595-0041,A1,Chef,10,Completado,0.44047583923166395,
20200110-1,2,2020-01-10,10:18,14:54,Lomo Saltado,40,Papa amarilla,6.0,kg,L057-0034,B1,Chef,10,Completado,0.5207580908644249,
20200110-1,3,2020-01-10,10:18,14:54,Lomo Saltado,40,Cebolla roja,1.6,kg,L875-0016,C1,Chef,10,Completado,0.08278218366905989,
20200110-2,1,2020-01-10,18:50,14:40,Pollo a la Brasa,34,Pollo entero,13.6,kg,L162-0077,A2,Chef,14,Completado,1.2355861148250065,
20200110-2,2,2020-01-10,18:50,14:40,Pollo a la Brasa,34,Papa blanca,6.8,kg,L336-0038,B2,Chef,14,Completado,0.6236824365121001,
20200110-2,3,2020-01-10,18:50,14:40,Pollo a la Brasa,34,Ensalada,3.4,kg,L281-0020,C2,Chef,14,Completado,0.2617051791456885,
20200110-3,1,2020-01-10,13:48,13:59,Ceviche Clásico,36,Pescado blanco,7.2,kg,L189-0030,D1,Chef,16,Completado,0.3176439648252815,
