id_mov,fecha,tipo_mov,id_insumo,unidad,cantidad,id_lote,id_almacen,id_ubicacion,destino_origen,Responsable,Observaciones
4803,2023-03-11,Merma,117,L,0.005659627154273754,COMPRA-20230303-117,1,1,Almacén,Sistema,Merma diaria por almacenamiento
4804,2023-03-11,Consumo,110,kg,0.07040638985476108,COMPRA-20230302-110,1,2,Produccion,Sistema,Consumo FIFO para producción
4805,2023-03-11,Consumo,110,kg,2.429593610145239,COMPRA-20230309-110,1,2,Produccion,Sistema,Consumo FIFO para producción
4806,2023-03-11,Consumo,111,unid,10.0,COMPRA-20230226-111,1,4,Produccion,Sistema,Consumo FIFO para producción
4807,2023-03-11,Consumo,112,kg,0.6,COMPRA-20230302-112,1,1,Produccion,Sistema,Consumo FIFO para producción
4808,2023-03-11,Consumo,117,L,0.15,COMPRA-20230303-117,1,1,Produccion,Sistema,Consumo FIFO para producción
4809,2023-03-11,Consumo,113,kg,11.177882801965007,COMPRA-20230227-113,1,1,Produccion,Sistema,Consumo FIFO para producción
4810,2023-03-11,Consumo,113,kg,3.2221171980349936,COMPRA-20230228-113,1,1,Produccion,Sistema,Consumo FIFO para producción
4811,2023-03-11,Consumo,114,kg,4.32,INIT-14,1,2,Produccion,Sistema,Consumo FIFO para producción
4812,2023-03-11,Consumo,115,kg,1.8051467513187285,COMPRA-20230221-115,1,4,Produccion,Sistema,Consumo FIFO para producción
4813,2023-03-11,Consumo,115,kg,0.35485324868127166,COMPRA-20230223-115,1,4,Produccion,Sistema,Consumo FIFO para producción
4814,2023-03-11,Consumo,117,L,0.72,COMPRA-20230303-117,1,1,Produccion,Sistema,Consumo FIFO para producción
4815,2023-03-11,Consumo,112,kg,0.18,COMPRA-20230302-112,1,1,Produccion,Sistema,Consumo FIFO para producción
4816,2023-03-11,Consumo,109,kg,0.03,INIT-9,1,1,Produccion,Sistema,Consumo FIFO para producción
4817,2023-03-11,Consumo,119,L,0.05,COMPRA-20230305-119,1,3,Produccion,Sistema,Consumo FIFO para producción
4818,2023-03-11,Consumo,110,kg,0.18,COMPRA-20230309-110,1,2,Produccion,Sistema,Consumo FIFO para producción
4819,2023-03-11,Consumo,101,kg,8.16,COMPRA-20230224-101,1,1,Produccion,Sistema,Consumo FIFO para producción
4820,2023-03-11,Consumo,117,L,0.4501996667174102,COMPRA-20230303-117,1,1,Produccion,Sistema,Consumo FIFO para producción
4821,2023-03-11,Consumo,117,L,0.31480033328258983,COMPRA-20230303-117,1,2,Produccion,Sistema,Consumo FIFO para producción
4822,2023-03-11,Consumo,109,kg,1.02,INIT-9,1,1,Produccion,Sistema,Consumo FIFO para producción
4823,2023-03-12,Entrada,117,L,2.1365173828368724,COMPRA-20230304-117,1,2,Proveedor,Sistema,Entrada de mercadería por compra
4824,2023-03-12,Entrada,117,L,0.37651738283687225,COMPRA-20230304-117,1,2,Proveedor,Sistema,Entrada de mercadería por compra
4825,2023-03-12,Entrada,117,L,0.45651738283687227,COMPRA-20230304-117,1,1,Proveedor,Sistema,Entrada de mercadería por compra
4826,2023-03-12,Entrada,117,L,2.4765187758837377,COMPRA-20230305-117,1,1,Proveedor,Sistema,Entrada de mercadería por compra
4827,2023-03-12,Entrada,117,L,2.176520168373384,COMPRA-20230306-117,1,2,Proveedor,Sistema,Entrada de mercadería por compra
4828,2023-03-12,Entrada,117,L,2.076520168373384,COMPRA-20230306-117,1,1,Proveedor,Sistema,Entrada de mercadería por compra
4829,2023-03-12,Entrada,117,L,1.331520168373384,COMPRA-20230306-117,1,2,Proveedor,Sistema,Entrada de mercadería por compra
4830,2023-03-12,Entrada,117,L,0.356520168373384,COMPRA-20230306-117,1,1,Proveedor,Sistema,Entrada de mercadería por compra
4831,2023-03-12,Entrada,105,kg,6.906989207016144,COMPRA-20230309-105,1,1,Proveedor,Sistema,Entrada de mercadería por compra
4832,2023-03-12,Entrada,110,kg,8.128514501939637,COMPRA-20230310-110,1,1,Proveedor,Sistema,Entrada de mercadería por compra
4833,2023-03-12,Merma,109,kg,0.02846223849052118,INIT-9,1,1,Almacén,Sistema,Merma diaria por almacenamiento
4834,2023-03-12,Merma,114,kg,0.013110039545737183,INIT-14,1,2,Almacén,Sistema,Merma diaria por almacenamiento
4835,2023-03-12,Merma,116,kg,0.013677987774978449,INIT-16,1,1,Almacén,Sistema,Merma diaria por almacenamiento
4836,2023-03-12,Merma,118,L,0.07309394630494796,INIT-18,1,1,Almacén,Sistema,Merma diaria por almacenamiento
4837,2023-03-12,Merma,120,kg,0.019550125808095835,INIT-20,1,2,Almacén,Sistema,Merma diaria por almacenamiento
4838,2023-03-12,Merma,121,kg,0.05809667580008906,INIT-21,1,2,Almacén,Sistema,Merma diaria por almacenamiento
4839,2023-03-12,Merma,122,kg,0.053274947521280445,INIT-22,1,2,Almacén,Sistema,Merma diaria por almacenamiento
4840,2023-03-12,Merma,107,kg,7.063849506131411e-05,COMPRA-20230220-107,1,4,Almacén,Sistema,Merma diaria por almacenamiento
4841,2023-03-12,Merma,106,kg,0.0019315068036168906,COMPRA-20230221-106,1,2,Almacén,Sistema,Merma diaria por almacenamiento
4842,2023-03-12,Merma,115,kg,0.0012602089654506214,COMPRA-20230223-115,1,4,Almacén,Sistema,Merma diaria por almacenamiento
4843,2023-03-12,Merma,102,kg,1.390982481677218e-05,COMPRA-20230223-102,1,2,Almacén,Sistema,Merma diaria por almacenamiento
4844,2023-03-12,Merma,108,kg,0.004930388850588034,COMPRA-20230223-108,1,1,Almacén,Sistema,Merma diaria por almacenamiento
4845,2023-03-12,Merma,113,kg,0.013840701629920281,COMPRA-20230228-113,1,1,Almacén,Sistema,Merma diaria por almacenamiento
4846,2023-03-12,Merma,101,kg,0.013582669576634749,COMPRA-20230224-101,1,1,Almacén,Sistema,Merma diaria por almacenamiento
4847,2023-03-12,Merma,104,kg,0.04863406084030493,COMPRA-20230225-104,1,4,Almacén,Sistema,Merma diaria por almacenamiento
4848,2023-03-12,Merma,111,unid,0.051027014513781395,COMPRA-20230226-111,1,4,Almacén,Sistema,Merma diaria por almacenamiento
4849,2023-03-12,Merma,103,kg,0.01483224431245285,COMPRA-20230303-103,1,2,Almacén,Sistema,Merma diaria por almacenamiento
4850,2023-03-12,Merma,105,kg,0.002797827100098937,COMPRA-20230301-105,1,1,Almacén,Sistema,Merma diaria por almacenamiento
4851,2023-03-12,Merma,112,kg,0.006708729622170517,COMPRA-20230302-112,1,1,Almacén,Sistema,Merma diaria por almacenamiento
4852,2023-03-12,Merma,119,L,0.003732642044194394,COMPRA-20230305-119,1,3,Almacén,Sistema,Merma diaria por almacenamiento
4853,2023-03-12,Merma,117,L,0.009558223942567199,COMPRA-20230303-117,1,2,Almacén,Sistema,Merma diaria por almacenamiento
4854,2023-03-12,Merma,110,kg,0.0032580823630961662,COMPRA-20230309-110,1,2,Almacén,Sistema,Merma diaria por almacenamiento
4855,2023-03-12,Consumo,104,kg,9.85783563050517,COMPRA-20230225-104,1,4,Produccion,Sistema,Consumo FIFO para producción
4856,2023-03-12,Consumo,104,kg,3.742164369494832,COMPRA-20230227-104,1,3,Produccion,Sistema,Consumo FIFO para producción
4857,2023-03-12,Consumo,105,kg,0.08478071613109932,COMPRA-20230301-105,1,1,Produccion,Sistema,Consumo FIFO para producción
4858,2023-03-12,Consumo,105,kg,6.715219283868901,COMPRA-20230309-105,1,1,Produccion,Sistema,Consumo FIFO para producción
4859,2023-03-12,Consumo,106,kg,3.4000000000000004,COMPRA-20230221-106,1,2,Produccion,Sistema,Consumo FIFO para producción
4860,2023-03-12,Consumo,117,L,0.34215743200740834,COMPRA-20230303-117,1,2,Produccion,Sistema,Consumo FIFO para producción
4861,2023-03-12,Consumo,117,L,0.3378425679925917,COMPRA-20230303-117,1,1,Produccion,Sistema,Consumo FIFO para producción
4862,2023-03-12,Consumo,110,kg,0.013433323437681215,COMPRA-20230309-110,1,2,Produccion,Sistema,Consumo FIFO para producción
4863,2023-03-12,Consumo,110,kg,7.986566676562319,COMPRA-20230310-110,1,1,Produccion,Sistema,Consumo FIFO para producción
4864,2023-03-12,Consumo,111,unid,16.22606588816047,COMPRA-20230226-111,1,4,Produccion,Sistema,Consumo FIFO para producción
4865,2023-03-12,Consumo,111,unid,15.77393411183953,COMPRA-20230302-111,1,4,Produccion,Sistema,Consumo FIFO para producción
4866,2023-03-12,Consumo,112,kg,1.9099126699084472,COMPRA-20230302-112,1,1,Produccion,Sistema,Consumo FIFO para producción
4867,2023-03-12,Consumo,112,kg,0.010087330091552715,COMPRA-20230303-112,1,2,Produccion,Sistema,Consumo FIFO para producción
4868,2023-03-12,Consumo,117,L,0.45367342123997356,COMPRA-20230303-117,1,1,Produccion,Sistema,Consumo FIFO para producción
4869,2023-03-12,Consumo,117,L,0.02632657876002642,COMPRA-20230304-117,1,1,Produccion,Sistema,Consumo FIFO para producción
4870,2023-03-12,Consumo,113,kg,7.911103512999722,COMPRA-20230228-113,1,1,Produccion,Sistema,Consumo FIFO para producción
4871,2023-03-12,Consumo,113,kg,7.888896487000279,COMPRA-20230302-113,1,2,Produccion,Sistema,Consumo FIFO para producción
4872,2023-03-12,Consumo,114,kg,4.74,INIT-14,1,2,Produccion,Sistema,Consumo FIFO para producción
4873,2023-03-12,Consumo,115,kg,0.3277516498913132,COMPRA-20230223-115,1,4,Produccion,Sistema,Consumo FIFO para producción
4874,2023-03-12,Consumo,115,kg,0.001887715889874464,COMPRA-20230225-115,1,3,Produccion,Sistema,Consumo FIFO para producción
4875,2023-03-12,Consumo,115,kg,0.7938675614950205,COMPRA-20230224-115,1,4,Produccion,Sistema,Consumo FIFO para producción
4876,2023-03-12,Consumo,115,kg,0.6838675614950204,COMPRA-20230224-115,1,3,Produccion,Sistema,Consumo FIFO para producción
4877,2023-03-12,Consumo,115,kg,0.5626255112287716,COMPRA-20230225-115,1,4,Produccion,Sistema,Consumo FIFO para producción
4878,2023-03-12,Consumo,117,L,0.79,COMPRA-20230304-117,1,1,Produccion,Sistema,Consumo FIFO para producción
4879,2023-03-12,Consumo,101,kg,8.64,COMPRA-20230224-101,1,1,Produccion,Sistema,Consumo FIFO para producción
4880,2023-03-12,Consumo,117,L,0.8099999999999999,COMPRA-20230304-117,1,1,Produccion,Sistema,Consumo FIFO para producción
4881,2023-03-12,Consumo,109,kg,1.08,INIT-9,1,1,Produccion,Sistema,Consumo FIFO para producción
4882,2023-03-12,Consumo,110,kg,0.12,COMPRA-20230310-110,1,1,Produccion,Sistema,Consumo FIFO para producción
4883,2023-03-12,Consumo,112,kg,0.04,COMPRA-20230303-112,1,2,Produccion,Sistema,Consumo FIFO para producción
4884,2023-03-12,Consumo,122,kg,0.02,INIT-22,1,2,Produccion,Sistema,Consumo FIFO para producción
4885,2023-03-13,Entrada,117,L,1.6015187758837375,COMPRA-20230305-117,1,2,Proveedor,Sistema,Entrada de mercadería por compra
4886,2023-03-13,Entrada,117,L,0.8165187758837376,COMPRA-20230305-117,1,2,Proveedor,Sistema,Entrada de mercadería por compra
4887,2023-03-13,Entrada,117,L,0.731520168373384,COMPRA-20230306-117,1,1,Proveedor,Sistema,Entrada de mercadería por compra
4888,2023-03-13,Entrada,117,L,0.43652016837338403,COMPRA-20230306-117,1,1,Proveedor,Sistema,Entrada de mercadería por compra
4889,2023-03-13,Entrada,117,L,2.076521560306035,COMPRA-20230307-117,1,1,Proveedor,Sistema,Entrada de mercadería por compra
4890,2023-03-13,Entrada,117,L,1.3465215603060345,COMPRA-20230307-117,1,2,Proveedor,Sistema,Entrada de mercadería por compra
4891,2023-03-13,Entrada,117,L,0.7165215603060346,COMPRA-20230307-117,1,1,Proveedor,Sistema,Entrada de mercadería por compra
4892,2023-03-13,Entrada,117,L,0.3465215603060347,COMPRA-20230307-117,1,1,Proveedor,Sistema,Entrada de mercadería por compra
4893,2023-03-13,Entrada,102,kg,2.209661466194218,COMPRA-20230308-102,1,2,Proveedor,Sistema,Entrada de mercadería por compra
4894,2023-03-13,Entrada,119,L,2.9631853381205557,COMPRA-20230308-119,1,3,Proveedor,Sistema,Entrada de mercadería por compra
4895,2023-03-13,Entrada,112,kg,1.251582246166171,COMPRA-20230309-112,1,1,Proveedor,Sistema,Entrada de mercadería por compra
4896,2023-03-13,Entrada,110,kg,23.733308594199222,COMPRA-20230311-110,1,1,Proveedor,Sistema,Entrada de mercadería por compra
4897,2023-03-13,Entrada,110,kg,8.583308594199222,COMPRA-20230311-110,1,1,Proveedor,Sistema,Entrada de mercadería por compra
4898,2023-03-13,Entrada,110,kg,1.9033085941992225,COMPRA-20230311-110,1,2,Proveedor,Sistema,Entrada de mercadería por compra
4899,2023-03-13,Merma,109,kg,0.028018853595124973,INIT-9,1,1,Almacén,Sistema,Merma diaria por almacenamiento
4900,2023-03-13,Merma,114,kg,0.011208795529918889,INIT-14,1,2,Almacén,Sistema,Merma diaria por almacenamiento
4901,2023-03-13,Merma,116,kg,0.013672516579868458,INIT-16,1,1,Almacén,Sistema,Merma diaria por almacenamiento
4902,2023-03-13,Merma,118,L,0.073064708726426,INIT-18,1,1,Almacén,Sistema,Merma diaria por almacenamiento
4903,2023-03-13,Merma,120,kg,0.019542305757772598,INIT-20,1,2,Almacén,Sistema,Merma diaria por almacenamiento
4904,2023-03-13,Merma,121,kg,0.058073437129769014,INIT-21,1,2,Almacén,Sistema,Merma diaria por almacenamiento
4905,2023-03-13,Merma,122,kg,0.05324563754227193,INIT-22,1,2,Almacén,Sistema,Merma diaria por almacenamiento
4906,2023-03-13,Merma,107,kg,7.061023966328958e-05,COMPRA-20230220-107,1,4,Almacén,Sistema,Merma diaria por almacenamiento
4907,2023-03-13,Merma,106,kg,0.0005707342008954438,COMPRA-20230221-106,1,2,Almacén,Sistema,Merma diaria por almacenamiento
4908,2023-03-13,Merma,102,kg,0.0008977688473645327,COMPRA-20230223-102,1,2,Almacén,Sistema,Merma diaria por almacenamiento
4909,2023-03-13,Merma,108,kg,0.0049284166950477985,COMPRA-20230223-108,1,1,Almacén,Sistema,Merma diaria por almacenamiento
4910,2023-03-13,Merma,101,kg,0.010121236508804093,COMPRA-20230224-101,1,1,Almacén,Sistema,Merma diaria por almacenamiento
4911,2023-03-13,Merma,115,kg,0.0003117048818644411,COMPRA-20230225-115,1,4,Almacén,Sistema,Merma diaria por almacenamiento
4912,2023-03-13,Merma,113,kg,0.007515165349268313,COMPRA-20230302-113,1,2,Almacén,Sistema,Merma diaria por almacenamiento
4913,2023-03-13,Merma,104,kg,0.0431746072159688,COMPRA-20230227-104,1,3,Almacén,Sistema,Merma diaria por almacenamiento
4914,2023-03-13,Merma,111,unid,0.03820660370797588,COMPRA-20230302-111,1,4,Almacén,Sistema,Merma diaria por almacenamiento
4915,2023-03-13,Merma,103,kg,0.014826311414727868,COMPRA-20230303-103,1,2,Almacén,Sistema,Merma diaria por almacenamiento
4916,2023-03-13,Merma,119,L,0.0049164231226249385,COMPRA-20230305-119,1,3,Almacén,Sistema,Merma diaria por almacenamiento
4917,2023-03-13,Merma,112,kg,0.006422679028788117,COMPRA-20230303-112,1,2,Almacén,Sistema,Merma diaria por almacenamiento
4918,2023-03-13,Merma,117,L,0.011679266304885527,COMPRA-20230304-117,1,1,Almacén,Sistema,Merma diaria por almacenamiento
4919,2023-03-13,Merma,105,kg,7.670796925889718e-05,COMPRA-20230309-105,1,1,Almacén,Sistema,Merma diaria por almacenamiento
4920,2023-03-13,Merma,110,kg,0.013696749443189996,COMPRA-20230310-110,1,1,Almacén,Sistema,Merma diaria por almacenamiento
4921,2023-03-13,Consumo,101,kg,0.8102521606401478,COMPRA-20230224-101,1,1,Produccion,Sistema,Consumo FIFO para producción
4922,2023-03-13,Consumo,101,kg,1.7097478393598522,COMPRA-20230224-101,1,1,Produccion,Sistema,Consumo FIFO para producción
4923,2023-03-13,Consumo,102,kg,0.033862883369749144,COMPRA-20230223-102,1,2,Produccion,Sistema,Consumo FIFO para producción
4924,2023-03-13,Consumo,102,kg,2.066137116630251,COMPRA-20230308-102,1,2,Produccion,Sistema,Consumo FIFO para producción
4925,2023-03-13,Consumo,103,kg,0.56,COMPRA-20230303-103,1,2,Produccion,Sistema,Consumo FIFO para producción
4926,2023-03-13,Consumo,116,kg,0.14,INIT-16,1,1,Produccion,Sistema,Consumo FIFO para producción
4927,2023-03-13,Consumo,117,L,0.28,COMPRA-20230304-117,1,1,Produccion,Sistema,Consumo FIFO para producción
4928,2023-03-13,Consumo,110,kg,0.008251075934128545,COMPRA-20230310-110,1,1,Produccion,Sistema,Consumo FIFO para producción
4929,2023-03-13,Consumo,110,kg,20.99174892406587,COMPRA-20230311-110,1,1,Produccion,Sistema,Consumo FIFO para producción
4930,2023-03-13,Consumo,111,unid,39.82620864521426,COMPRA-20230302-111,1,4,Produccion,Sistema,Consumo FIFO para producción
4931,2023-03-13,Consumo,111,unid,44.17379135478574,COMPRA-20230303-111,1,3,Produccion,Sistema,Consumo FIFO para producción
4932,2023-03-13,Consumo,112,kg,5.04,COMPRA-20230303-112,1,2,Produccion,Sistema,Consumo FIFO para producción
4933,2023-03-13,Consumo,117,L,0.33851153777196075,COMPRA-20230304-117,1,1,Produccion,Sistema,Consumo FIFO para producción
4934,2023-03-13,Consumo,117,L,0.9214884622280393,COMPRA-20230304-117,1,2,Produccion,Sistema,Consumo FIFO para producción
4935,2023-03-13,Consumo,113,kg,5.0,COMPRA-20230302-113,1,2,Produccion,Sistema,Consumo FIFO para producción
4936,2023-03-13,Consumo,114,kg,1.5,INIT-14,1,2,Produccion,Sistema,Consumo FIFO para producción
4937,2023-03-13,Consumo,115,kg,0.75,COMPRA-20230225-115,1,4,Produccion,Sistema,Consumo FIFO para producción
4938,2023-03-13,Consumo,117,L,0.25,COMPRA-20230304-117,1,2,Produccion,Sistema,Consumo FIFO para producción
4939,2023-03-13,Consumo,112,kg,2.807110400609159,COMPRA-20230303-112,1,2,Produccion,Sistema,Consumo FIFO para producción
4940,2023-03-13,Consumo,112,kg,6.951582246166172,COMPRA-20230309-112,1,2,Produccion,Sistema,Consumo FIFO para producción
4941,2023-03-13,Consumo,112,kg,0.6813073532246685,COMPRA-20230309-112,1,1,Produccion,Sistema,Consumo FIFO para producción
4942,2023-03-13,Consumo,109,kg,1.74,INIT-9,1,1,Produccion,Sistema,Consumo FIFO para producción
4943,2023-03-13,Consumo,119,L,2.9000000000000004,COMPRA-20230305-119,1,3,Produccion,Sistema,Consumo FIFO para producción
4944,2023-03-13,Consumo,110,kg,2.741559670133352,COMPRA-20230311-110,1,1,Produccion,Sistema,Consumo FIFO para producción
4945,2023-03-13,Consumo,110,kg,7.6984403298666475,COMPRA-20230311-110,1,1,Produccion,Sistema,Consumo FIFO para producción
4946,2023-03-13,Consumo,101,kg,6.253169159097985,COMPRA-20230224-101,1,1,Produccion,Sistema,Consumo FIFO para producción
4947,2023-03-13,Consumo,101,kg,1.1068308409020151,COMPRA-20230227-101,1,1,Produccion,Sistema,Consumo FIFO para producción
4948,2023-03-13,Consumo,117,L,0.20502892060883293,COMPRA-20230304-117,1,2,Produccion,Sistema,Consumo FIFO para producción
4949,2023-03-13,Consumo,117,L,0.484971079391167,COMPRA-20230304-117,1,2,Produccion,Sistema,Consumo FIFO para producción
4950,2023-03-13,Consumo,109,kg,0.92,INIT-9,1,1,Produccion,Sistema,Consumo FIFO para producción
4951,2023-03-13,Consumo,101,kg,2.6,COMPRA-20230227-101,1,1,Produccion,Sistema,Consumo FIFO para producción
4952,2023-03-13,Consumo,110,kg,0.8848682643325745,COMPRA-20230311-110,1,1,Produccion,Sistema,Consumo FIFO para producción
4953,2023-03-13,Consumo,110,kg,1.7151317356674256,COMPRA-20230311-110,1,2,Produccion,Sistema,Consumo FIFO para producción
4954,2023-03-13,Consumo,116,kg,0.13,INIT-16,1,1,Produccion,Sistema,Consumo FIFO para producción
4955,2023-03-13,Consumo,110,kg,0.12,COMPRA-20230311-110,1,2,Produccion,Sistema,Consumo FIFO para producción
4956,2023-03-13,Consumo,112,kg,0.04,COMPRA-20230309-112,1,1,Produccion,Sistema,Consumo FIFO para producción
4957,2023-03-13,Consumo,122,kg,0.02,INIT-22,1,2,Produccion,Sistema,Consumo FIFO para producción
4958,2023-03-14,Entrada,117,L,0.676520168373384,COMPRA-20230306-117,1,1,Proveedor,Sistema,Entrada de mercadería por compra
4959,2023-03-14,Entrada,117,L,2.176521560306035,COMPRA-20230307-117,1,2,Proveedor,Sistema,Entrada de mercadería por compra
4960,2023-03-14,Entrada,117,L,0.6765215603060347,COMPRA-20230307-117,1,1,Proveedor,Sistema,Entrada de mercadería por compra
4961,2023-03-14,Entrada,117,L,0.41652156030603465,COMPRA-20230307-117,1,1,Proveedor,Sistema,Entrada de mercadería por compra
4962,2023-03-14,Entrada,117,L,2.0167449947516514,COMPRA-20230308-117,1,1,Proveedor,Sistema,Entrada de mercadería por compra
4963,2023-03-14,Entrada,117,L,1.3017449947516513,COMPRA-20230308-117,1,1,Proveedor,Sistema,Entrada de mercadería por compra
4964,2023-03-14,Entrada,117,L,0.7017449947516512,COMPRA-20230308-117,1,2,Proveedor,Sistema,Entrada de mercadería por compra
4965,2023-03-14,Entrada,117,L,0.3367449947516513,COMPRA-20230308-117,1,1,Proveedor,Sistema,Entrada de mercadería por compra
4966,2023-03-14,Entrada,106,kg,5.369300711242271,COMPRA-20230310-106,1,2,Proveedor,Sistema,Entrada de mercadería por compra
4967,2023-03-14,Entrada,112,kg,0.3727346517020962,COMPRA-20230310-112,1,2,Proveedor,Sistema,Entrada de mercadería por compra
4968,2023-03-14,Entrada,105,kg,4.532386411333335,COMPRA-20230310-105,1,1,Proveedor,Sistema,Entrada de mercadería por compra
4969,2023-03-14,Entrada,110,kg,25.478052174622682,COMPRA-20230312-110,1,2,Proveedor,Sistema,Entrada de mercadería por compra
