id_venta,fecha,hora,id_plato,cantidad,precio_unitario,precio_total,forma_de_pago,responsable_de_venta,canal,numero_comprobante,datos_cliente,temporada
V820220808,2022-08-08,00:00:00,8,11.0,28.0,308.0,Tarjeta,José,Take-out,68604485,,invierno
V920220808,2022-08-08,00:00:00,9,4.0,18.0,72.0,Yape,María,Take-out,62709158,,invierno
V1020220808,2022-08-08,00:00:00,10,4.0,15.0,60.0,Yape,Luis,Delivery,48788279,,invierno
V1120220808,2022-08-08,00:00:00,11,3.0,28.0,84.0,Tarjeta,José,Delivery,06390781,,invierno
V1220220808,2022-08-08,00:00:00,12,1.0,18.0,18.0,Tarjeta,José,Mesa,25933240,,invierno
V120220809,2022-08-09,00:00:00,1,8.0,26.0,208.0,Yape,José,Delivery,46877151,,invierno
V220220809,2022-08-09,00:00:00,2,23.0,32.0,736.0,Yape,María,Delivery,62242327,,invierno
V320220809,2022-08-09,00:00:00,3,5.0,30.0,150.0,Efectivo,Luis,Delivery,69101010,,invierno
V420220809,2022-08-09,00:00:00,4,20.0,24.0,480.0,Efectivo,María,Mesa,78203613,,invierno
V520220809,2022-08-09,00:00:00,5,9.0,25.0,225.0,Tarjeta,Luis,Mesa,40145496,,invierno
V620220809,2022-08-09,00:00:00,6,13.0,24.0,312.0,Yape,José,Delivery,02259905,,invierno
V720220809,2022-08-09,00:00:00,7,10.0,22.0,220.0,Tarjeta,Luis,Mesa,59466609,,invierno
V820220809,2022-08-09,00:00:00,8,10.0,28.0,280.0,Tarjeta,Luis,Mesa,99955381,,invierno
V920220809,2022-08-09,00:00:00,9,5.0,18.0,90.0,Yape,Luis,Take-out,49018544,,invierno
V1020220809,2022-08-09,00:00:00,10,4.0,15.0,60.0,Efectivo,María,Mesa,02760258,,invierno
V1120220809,2022-08-09,00:00:00,11,4.0,28.0,112.0,Efectivo,Luis,Take-out,66670426,,invierno
V1220220809,2022-08-09,00:00:00,12,6.0,18.0,108.0,Efectivo,Ana,Mesa,70548875,,invierno
V120220810,2022-08-10,00:00:00,1,22.0,26.0,572.0,Yape,Ana,Take-out,15242520,,invierno
V220220810,2022-08-10,00:00:00,2,19.0,32.0,608.0,Efectivo,María,Take-out,29972964,,invierno
V320220810,2022-08-10,00:00:00,3,10.0,30.0,300.0,Yape,Ana,Mesa,84326874,,invierno
V420220810,2022-08-10,00:00:00,4,22.0,24.0,528.0,Efectivo,José,Take-out,55114106,,invierno
V520220810,2022-08-10,00:00:00,5,16.0,25.0,400.0,Yape,Luis,Take-out,96343664,,invierno
V620220810,2022-08-10,00:00:00,6,13.0,24.0,312.0,Efectivo,José,Take-out,04180163,,invierno
V720220810,2022-08-10,00:00:00,7,13.0,22.0,286.0,Yape,Luis,Mesa,23023015,,invierno
V820220810,2022-08-10,00:00:00,8,11.0,28.0,308.0,Tarjeta,María,Mesa,28248046,,invierno
V920220810,2022-08-10,00:00:00,9,9.0,18.0,162.0,Yape,José,Mesa,79249920,,invierno
V1020220810,2022-08-10,00:00:00,10,1.0,15.0,15.0,Yape,Ana,Take-out,02394621,,invierno
V1120220810,2022-08-10,00:00:00,11,3.0,28.0,84.0,Efectivo,José,Mesa,05395070,,invierno
V1220220810,2022-08-10,00:00:00,12,5.0,18.0,90.0,Tarjeta,Luis,Delivery,67474837,,invierno
V120220811,2022-08-11,00:00:00,1,27.0,26.0,702.0,Efectivo,José,Mesa,79133511,,invierno
V220220811,2022-08-11,00:00:00,2,19.0,32.0,608.0,Yape,Luis,Mesa,58854918,,invierno
V320220811,2022-08-11,00:00:00,3,13.0,30.0,390.0,Tarjeta,Luis,Mesa,54127715,,invierno
V420220811,2022-08-11,00:00:00,4,21.0,24.0,504.0,Yape,María,Delivery,71954665,,invierno
V520220811,2022-08-11,00:00:00,5,16.0,25.0,400.0,Efectivo,José,Take-out,83841585,,invierno
V620220811,2022-08-11,00:00:00,6,12.0,24.0,288.0,Efectivo,Ana,Delivery,32971561,,invierno
V720220811,2022-08-11,00:00:00,7,4.0,22.0,88.0,Efectivo,José,Delivery,26696904,,invierno
V820220811,2022-08-11,00:00:00,8,9.0,28.0,252.0,Tarjeta,Ana,Take-out,08010891,,invierno
V920220811,2022-08-11,00:00:00,9,2.0,18.0,36.0,Efectivo,Luis,Delivery,58377243,,invierno
V1020220811,2022-08-11,00:00:00,10,4.0,15.0,60.0,Tarjeta,Luis,Take-out,49013013,,invierno
V1120220811,2022-08-11,00:00:00,11,2.0,28.0,56.0,Yape,José,Take-out,67261830,,invierno
V1220220811,2022-08-11,00:00:00,12,2.0,18.0,36.0,Tarjeta,Ana,Take-out,61174065,,invierno
V120220812,2022-08-12,00:00:00,1,19.0,26.0,494.0,Efectivo,José,Mesa,16874668,,invierno
V220220812,2022-08-12,00:00:00,2,23.0,32.0,736.0,Efectivo,María,Take-out,71002799,,invierno
V320220812,2022-08-12,00:00:00,3,20.0,30.0,600.0,Efectivo,María,Take-out,76432613,,invierno
V420220812,2022-08-12,00:00:00,4,13.0,24.0,312.0,Yape,José,Mesa,53089205,,invierno
V520220812,2022-08-12,00:00:00,5,13.0,25.0,325.0,Yape,Ana,Delivery,37616614,,invierno
V620220812,2022-08-12,00:00:00,6,13.0,24.0,312.0,Efectivo,José,Mesa,39537754,,invierno
V720220812,2022-08-12,00:00:00,7,7.0,22.0,154.0,Tarjeta,Luis,Delivery,53930160,,invierno
V820220812,2022-08-12,00:00:00,8,4.0,28.0,112.0,Yape,José,Mesa,53451305,,invierno
V920220812,2022-08-12,00:00:00,9,6.0,18.0,108.0,Yape,María,Take-out,00153871,,invierno
V1020220812,2022-08-12,00:00:00,10,4.0,15.0,60.0,Efectivo,Luis,Take-out,99160101,,invierno
V1120220812,2022-08-12,00:00:00,11,5.0,28.0,140.0,Efectivo,Luis,Take-out,54244429,,invierno
V1220220812,2022-08-12,00:00:00,12,5.0,18.0,90.0,Yape,Ana,Delivery,69981800,,invierno
V120220813,2022-08-13,00:00:00,1,30.0,26.0,780.0,Efectivo,José,Mesa,94074837,,invierno
V220220813,2022-08-13,00:00:00,2,23.0,32.0,736.0,Tarjeta,José,Take-out,21004060,,invierno
V320220813,2022-08-13,00:00:00,3,13.0,30.0,390.0,Tarjeta,Luis,Take-out,82486809,,invierno
V420220813,2022-08-13,00:00:00,4,18.0,24.0,432.0,Tarjeta,Ana,Mesa,26392794,,invierno
V520220813,2022-08-13,00:00:00,5,17.0,25.0,425.0,Yape,Luis,Mesa,50032684,,invierno
V620220813,2022-08-13,00:00:00,6,10.0,24.0,240.0,Efectivo,María,Take-out,46309912,,invierno
V720220813,2022-08-13,00:00:00,7,9.0,22.0,198.0,Yape,Luis,Delivery,90065991,,invierno
V820220813,2022-08-13,00:00:00,8,10.0,28.0,280.0,Efectivo,Ana,Take-out,99979472,,invierno
V920220813,2022-08-13,00:00:00,9,4.0,18.0,72.0,Yape,Ana,Delivery,67706202,,invierno
V1020220813,2022-08-13,00:00:00,10,4.0,15.0,60.0,Yape,Luis,Delivery,36857768,,invierno
V1120220813,2022-08-13,00:00:00,11,6.0,28.0,168.0,Efectivo,José,Mesa,67234521,,invierno
V1220220813,2022-08-13,00:00:00,12,4.0,18.0,72.0,Efectivo,Ana,Delivery,13077834,,invierno
V120220814,2022-08-14,00:00:00,1,22.0,26.0,572.0,Efectivo,Ana,Delivery,44354035,,invierno
V220220814,2022-08-14,00:00:00,2,28.0,32.0,896.0,Efectivo,Luis,Delivery,84273678,,invierno
V320220814,2022-08-14,00:00:00,3,8.0,30.0,240.0,Tarjeta,Ana,Mesa,77524654,,invierno
V420220814,2022-08-14,00:00:00,4,31.0,24.0,744.0,Efectivo,Ana,Take-out,93134756,,invierno
V520220814,2022-08-14,00:00:00,5,13.0,25.0,325.0,Efectivo,María,Take-out,38947380,,invierno
V620220814,2022-08-14,00:00:00,6,21.0,24.0,504.0,Tarjeta,Luis,Delivery,06913486,,invierno
V720220814,2022-08-14,00:00:00,7,15.0,22.0,330.0,Yape,José,Take-out,97584478,,invierno
V820220814,2022-08-14,00:00:00,8,14.0,28.0,392.0,Efectivo,José,Take-out,18180125,,invierno
V920220814,2022-08-14,00:00:00,9,7.0,18.0,126.0,Yape,José,Delivery,62584220,,invierno
V1020220814,2022-08-14,00:00:00,10,2.0,15.0,30.0,Efectivo,Ana,Mesa,03780506,,invierno
V1120220814,2022-08-14,00:00:00,11,3.0,28.0,84.0,Tarjeta,María,Take-out,95793672,,invierno
V1220220814,2022-08-14,00:00:00,12,2.0,18.0,36.0,Efectivo,Luis,Mesa,11077156,,invierno
V120220815,2022-08-15,00:00:00,1,17.0,26.0,442.0,Yape,María,Delivery,03087294,,invierno
V220220815,2022-08-15,00:00:00,2,12.0,32.0,384.0,Yape,José,Take-out,07597367,,invierno
V320220815,2022-08-15,00:00:00,3,17.0,30.0,510.0,Tarjeta,Luis,Delivery,93993644,,invierno
V420220815,2022-08-15,00:00:00,4,19.0,24.0,456.0,Tarjeta,José,Delivery,41274852,,invierno
V520220815,2022-08-15,00:00:00,5,16.0,25.0,400.0,Tarjeta,María,Take-out,41345035,,invierno
V620220815,2022-08-15,00:00:00,6,19.0,24.0,456.0,Efectivo,José,Take-out,56449990,,invierno
V720220815,2022-08-15,00:00:00,7,9.0,22.0,198.0,Yape,Luis,Take-out,00315279,,invierno
V820220815,2022-08-15,00:00:00,8,9.0,28.0,252.0,Efectivo,María,Take-out,73583080,,invierno
V920220815,2022-08-15,00:00:00,9,6.0,18.0,108.0,Efectivo,José,Delivery,06217117,,invierno
V1020220815,2022-08-15,00:00:00,10,1.0,15.0,15.0,Tarjeta,María,Take-out,58766839,,invierno
V1120220815,2022-08-15,00:00:00,11,4.0,28.0,112.0,Yape,María,Take-out,58184678,,invierno
V1220220815,2022-08-15,00:00:00,12,2.0,18.0,36.0,Yape,María,Mesa,34202598,,invierno
V120220816,2022-08-16,00:00:00,1,19.0,26.0,494.0,Yape,Luis,Take-out,66584303,,invierno
V220220816,2022-08-16,00:00:00,2,23.0,32.0,736.0,Tarjeta,Ana,Take-out,94940023,,invierno
V320220816,2022-08-16,00:00:00,3,14.0,30.0,420.0,Efectivo,Luis,Mesa,02462348,,invierno
V420220816,2022-08-16,00:00:00,4,21.0,24.0,504.0,Tarjeta,María,Delivery,51115952,,invierno
V520220816,2022-08-16,00:00:00,5,13.0,25.0,325.0,Tarjeta,María,Mesa,20682389,,invierno
V620220816,2022-08-16,00:00:00,6,12.0,24.0,288.0,Tarjeta,Luis,Mesa,38120760,,invierno
V720220816,2022-08-16,00:00:00,7,15.0,22.0,330.0,Efectivo,María,Delivery,20030427,,invierno
V820220816,2022-08-16,00:00:00,8,12.0,28.0,336.0,Tarjeta,Ana,Delivery,12509998,,invierno
V920220816,2022-08-16,00:00:00,9,4.0,18.0,72.0,Yape,Ana,Delivery,13811911,,invierno
V1020220816,2022-08-16,00:00:00,10,4.0,15.0,60.0,Tarjeta,Ana,Take-out,87522243,,invierno
V1120220816,2022-08-16,00:00:00,11,2.0,28.0,56.0,Yape,José,Delivery,03116118,,invierno
V1220220816,2022-08-16,00:00:00,12,2.0,18.0,36.0,Yape,José,Mesa,64608557,,invierno
V120220817,2022-08-17,00:00:00,1,25.0,26.0,650.0,Tarjeta,Ana,Delivery,15575260,,invierno
V220220817,2022-08-17,00:00:00,2,16.0,32.0,512.0,Yape,José,Take-out,23366708,,invierno
V320220817,2022-08-17,00:00:00,3,13.0,30.0,390.0,Efectivo,María,Delivery,32160530,,invierno
V420220817,2022-08-17,00:00:00,4,22.0,24.0,528.0,Yape,Ana,Delivery,41907794,,invierno
V520220817,2022-08-17,00:00:00,5,16.0,25.0,400.0,Efectivo,Luis,Mesa,33531132,,invierno
V620220817,2022-08-17,00:00:00,6,14.0,24.0,336.0,Yape,María,Mesa,95022479,,invierno
V720220817,2022-08-17,00:00:00,7,11.0,22.0,242.0,Efectivo,María,Mesa,39484477,,invierno
V820220817,2022-08-17,00:00:00,8,15.0,28.0,420.0,Yape,Luis,Take-out,06097768,,invierno
V920220817,2022-08-17,00:00:00,9,3.0,18.0,54.0,Yape,Luis,Take-out,02539410,,invierno
V1020220817,2022-08-17,00:00:00,10,3.0,15.0,45.0,Efectivo,Ana,Take-out,48188484,,invierno
V1120220817,2022-08-17,00:00:00,11,4.0,28.0,112.0,Yape,Luis,Delivery,30974787,,invierno
V1220220817,2022-08-17,00:00:00,12,3.0,18.0,54.0,Yape,José,Take-out,36641434,,invierno
V120220818,2022-08-18,00:00:00,1,21.0,26.0,546.0,Efectivo,María,Mesa,86010758,,invierno
V220220818,2022-08-18,00:00:00,2,17.0,32.0,544.0,Efectivo,José,Take-out,51740199,,invierno
V320220818,2022-08-18,00:00:00,3,8.0,30.0,240.0,Tarjeta,María,Take-out,81894689,,invierno
V420220818,2022-08-18,00:00:00,4,23.0,24.0,552.0,Tarjeta,Luis,Mesa,79541011,,invierno
V520220818,2022-08-18,00:00:00,5,14.0,25.0,350.0,Tarjeta,Luis,Mesa,10326032,,invierno
V620220818,2022-08-18,00:00:00,6,17.0,24.0,408.0,Tarjeta,José,Mesa,84788544,,invierno
V720220818,2022-08-18,00:00:00,7,8.0,22.0,176.0,Tarjeta,Luis,Mesa,24629722,,invierno
V820220818,2022-08-18,00:00:00,8,8.0,28.0,224.0,Tarjeta,José,Mesa,68336721,,invierno
V920220818,2022-08-18,00:00:00,9,6.0,18.0,108.0,Tarjeta,María,Take-out,33548696,,invierno
V1020220818,2022-08-18,00:00:00,10,3.0,15.0,45.0,Yape,María,Mesa,99086804,,invierno
V1120220818,2022-08-18,00:00:00,11,2.0,28.0,56.0,Efectivo,María,Take-out,63211878,,invierno
V1220220818,2022-08-18,00:00:00,12,2.0,18.0,36.0,Tarjeta,José,Take-out,23883636,,invierno
V120220819,2022-08-19,00:00:00,1,25.0,26.0,650.0,Efectivo,Luis,Take-out,04173920,,invierno
V220220819,2022-08-19,00:00:00,2,22.0,32.0,704.0,Tarjeta,Ana,Mesa,42788873,,invierno
V320220819,2022-08-19,00:00:00,3,14.0,30.0,420.0,Yape,María,Mesa,72246534,,invierno
V420220819,2022-08-19,00:00:00,4,11.0,24.0,264.0,Efectivo,María,Delivery,83605353,,invierno
V520220819,2022-08-19,00:00:00,5,20.0,25.0,500.0,Efectivo,Luis,Mesa,15053959,,invierno
V620220819,2022-08-19,00:00:00,6,16.0,24.0,384.0,Yape,Ana,Mesa,33085158,,invierno
V720220819,2022-08-19,00:00:00,7,5.0,22.0,110.0,Tarjeta,José,Take-out,58459076,,invierno
V820220819,2022-08-19,00:00:00,8,3.0,28.0,84.0,Tarjeta,Ana,Take-out,68187120,,invierno
V920220819,2022-08-19,00:00:00,9,3.0,18.0,54.0,Yape,Luis,Delivery,18269231,,invierno
V1020220819,2022-08-19,00:00:00,10,8.0,15.0,120.0,Efectivo,María,Delivery,04826716,,invierno
V1120220819,2022-08-19,00:00:00,11,1.0,28.0,28.0,Yape,Luis,Mesa,20428874,,invierno
V1220220819,2022-08-19,00:00:00,12,2.0,18.0,36.0,Yape,José,Take-out,79936959,,invierno
V120220820,2022-08-20,00:00:00,1,26.0,26.0,676.0,Tarjeta,José,Mesa,36833753,,invierno
V220220820,2022-08-20,00:00:00,2,25.0,32.0,800.0,Efectivo,Luis,Take-out,60566123,,invierno
V320220820,2022-08-20,00:00:00,3,16.0,30.0,480.0,Yape,María,Delivery,79508515,,invierno
V420220820,2022-08-20,00:00:00,4,15.0,24.0,360.0,Tarjeta,Luis,Mesa,48189210,,invierno
V520220820,2022-08-20,00:00:00,5,21.0,25.0,525.0,Tarjeta,María,Mesa,70775614,,invierno
V620220820,2022-08-20,00:00:00,6,15.0,24.0,360.0,Efectivo,José,Take-out,97500271,,invierno
V720220820,2022-08-20,00:00:00,7,12.0,22.0,264.0,Efectivo,Luis,Delivery,77297371,,invierno
V820220820,2022-08-20,00:00:00,8,8.0,28.0,224.0,Efectivo,José,Mesa,08006821,,invierno
V920220820,2022-08-20,00:00:00,9,5.0,18.0,90.0,Tarjeta,José,Take-out,05311016,,invierno
V1020220820,2022-08-20,00:00:00,10,5.0,15.0,75.0,Efectivo,Ana,Take-out,53101710,,invierno
V1120220820,2022-08-20,00:00:00,11,1.0,28.0,28.0,Yape,José,Mesa,15758921,,invierno
V1220220820,2022-08-20,00:00:00,12,3.0,18.0,54.0,Efectivo,Luis,Mesa,70599819,,invierno
V120220821,2022-08-21,00:00:00,1,21.0,26.0,546.0,Efectivo,Ana,Take-out,73891656,,invierno
V220220821,2022-08-21,00:00:00,2,30.0,32.0,960.0,Yape,Luis,Delivery,74922554,,invierno
V320220821,2022-08-21,00:00:00,3,12.0,30.0,360.0,Efectivo,José,Take-out,77606606,,invierno
V420220821,2022-08-21,00:00:00,4,16.0,24.0,384.0,Tarjeta,José,Delivery,36146751,,invierno
V520220821,2022-08-21,00:00:00,5,14.0,25.0,350.0,Tarjeta,José,Delivery,58253804,,invierno
V620220821,2022-08-21,00:00:00,6,15.0,24.0,360.0,Efectivo,José,Mesa,37252103,,invierno
V720220821,2022-08-21,00:00:00,7,22.0,22.0,484.0,Tarjeta,Ana,Delivery,91181674,,invierno
V820220821,2022-08-21,00:00:00,8,7.0,28.0,196.0,Yape,Luis,Take-out,01493219,,invierno
V920220821,2022-08-21,00:00:00,9,5.0,18.0,90.0,Efectivo,Luis,Delivery,29975607,,invierno
V1020220821,2022-08-21,00:00:00,10,4.0,15.0,60.0,Yape,Ana,Take-out,21984626,,invierno
V1120220821,2022-08-21,00:00:00,11,4.0,28.0,112.0,Tarjeta,Luis,Delivery,65156198,,invierno
V1220220821,2022-08-21,00:00:00,12,3.0,18.0,54.0,Efectivo,Luis,Take-out,69029773,,invierno
V120220822,2022-08-22,00:00:00,1,26.0,26.0,676.0,Tarjeta,María,Take-out,83174478,,invierno
V220220822,2022-08-22,00:00:00,2,25.0,32.0,800.0,Efectivo,Luis,Take-out,10992023,,invierno
V320220822,2022-08-22,00:00:00,3,9.0,30.0,270.0,Yape,Ana,Delivery,48105866,,invierno
V420220822,2022-08-22,00:00:00,4,18.0,24.0,432.0,Tarjeta,Luis,Delivery,00416185,,invierno
V520220822,2022-08-22,00:00:00,5,15.0,25.0,375.0,Tarjeta,Luis,Mesa,66825162,,invierno
V620220822,2022-08-22,00:00:00,6,18.0,24.0,432.0,Efectivo,María,Mesa,69594419,,invierno
V720220822,2022-08-22,00:00:00,7,10.0,22.0,220.0,Efectivo,Luis,Mesa,44041139,,invierno
V820220822,2022-08-22,00:00:00,8,7.0,28.0,196.0,Yape,María,Take-out,33509595,,invierno
V920220822,2022-08-22,00:00:00,9,6.0,18.0,108.0,Tarjeta,José,Delivery,21712926,,invierno
V1020220822,2022-08-22,00:00:00,10,4.0,15.0,60.0,Yape,Luis,Delivery,22973948,,invierno
V1120220822,2022-08-22,00:00:00,11,4.0,28.0,112.0,Efectivo,Luis,Take-out,95062450,,invierno
V120220823,2022-08-23,00:00:00,1,22.0,26.0,572.0,Tarjeta,María,Mesa,32069499,,invierno
V220220823,2022-08-23,00:00:00,2,20.0,32.0,640.0,Efectivo,José,Take-out,56875497,,invierno
V320220823,2022-08-23,00:00:00,3,4.0,30.0,120.0,Tarjeta,Ana,Mesa,82793299,,invierno
V420220823,2022-08-23,00:00:00,4,24.0,24.0,576.0,Tarjeta,José,Mesa,36452123,,invierno
V520220823,2022-08-23,00:00:00,5,9.0,25.0,225.0,Efectivo,Luis,Mesa,35129562,,invierno
V620220823,2022-08-23,00:00:00,6,13.0,24.0,312.0,Efectivo,María,Take-out,76006590,,invierno
V720220823,2022-08-23,00:00:00,7,9.0,22.0,198.0,Tarjeta,José,Mesa,19051648,,invierno
V820220823,2022-08-23,00:00:00,8,3.0,28.0,84.0,Yape,María,Mesa,00586191,,invierno
V920220823,2022-08-23,00:00:00,9,9.0,18.0,162.0,Efectivo,Luis,Delivery,03145401,,invierno
V1020220823,2022-08-23,00:00:00,10,6.0,15.0,90.0,Yape,Ana,Delivery,17042228,,invierno
V1120220823,2022-08-23,00:00:00,11,3.0,28.0,84.0,Yape,José,Take-out,05025258,,invierno
V1220220823,2022-08-23,00:00:00,12,6.0,18.0,108.0,Yape,Ana,Delivery,24098895,,invierno
V120220824,2022-08-24,00:00:00,1,21.0,26.0,546.0,Efectivo,María,Take-out,66042697,,invierno
V220220824,2022-08-24,00:00:00,2,18.0,32.0,576.0,Yape,José,Take-out,83719201,,invierno
V320220824,2022-08-24,00:00:00,3,13.0,30.0,390.0,Efectivo,José,Delivery,03160391,,invierno
V420220824,2022-08-24,00:00:00,4,15.0,24.0,360.0,Yape,María,Take-out,87469432,,invierno
V520220824,2022-08-24,00:00:00,5,16.0,25.0,400.0,Efectivo,Luis,Take-out,53815258,,invierno
V620220824,2022-08-24,00:00:00,6,18.0,24.0,432.0,Tarjeta,Ana,Take-out,68373798,,invierno
V720220824,2022-08-24,00:00:00,7,8.0,22.0,176.0,Yape,Luis,Take-out,09114623,,invierno
V820220824,2022-08-24,00:00:00,8,11.0,28.0,308.0,Yape,Ana,Mesa,88015891,,invierno
V920220824,2022-08-24,00:00:00,9,9.0,18.0,162.0,Efectivo,José,Mesa,03439034,,invierno
V1120220824,2022-08-24,00:00:00,11,2.0,28.0,56.0,Tarjeta,María,Delivery,78288147,,invierno
V1220220824,2022-08-24,00:00:00,12,1.0,18.0,18.0,Tarjeta,Ana,Take-out,52909151,,invierno
V120220825,2022-08-25,00:00:00,1,30.0,26.0,780.0,Efectivo,Ana,Mesa,62059194,,invierno
V220220825,2022-08-25,00:00:00,2,20.0,32.0,640.0,Yape,José,Delivery,31222114,,invierno
V320220825,2022-08-25,00:00:00,3,10.0,30.0,300.0,Efectivo,Ana,Mesa,62873734,,invierno
V420220825,2022-08-25,00:00:00,4,17.0,24.0,408.0,Yape,Luis,Take-out,64764694,,invierno
V520220825,2022-08-25,00:00:00,5,9.0,25.0,225.0,Efectivo,María,Take-out,80835681,,invierno
V620220825,2022-08-25,00:00:00,6,16.0,24.0,384.0,Tarjeta,María,Take-out,71030773,,invierno
V720220825,2022-08-25,00:00:00,7,8.0,22.0,176.0,Yape,Luis,Take-out,80371464,,invierno
V820220825,2022-08-25,00:00:00,8,13.0,28.0,364.0,Tarjeta,Ana,Take-out,94279154,,invierno
V920220825,2022-08-25,00:00:00,9,4.0,18.0,72.0,Tarjeta,José,Delivery,22486459,,invierno
V1020220825,2022-08-25,00:00:00,10,3.0,15.0,45.0,Efectivo,José,Take-out,94770993,,invierno
V1220220825,2022-08-25,00:00:00,12,2.0,18.0,36.0,Yape,María,Delivery,93612192,,invierno
V120220826,2022-08-26,00:00:00,1,19.0,26.0,494.0,Efectivo,Luis,Mesa,65411688,,invierno
V220220826,2022-08-26,00:00:00,2,18.0,32.0,576.0,Yape,Luis,Mesa,19159459,,invierno
V320220826,2022-08-26,00:00:00,3,9.0,30.0,270.0,Efectivo,Luis,Delivery,55536798,,invierno
V420220826,2022-08-26,00:00:00,4,22.0,24.0,528.0,Yape,María,Delivery,33563270,,invierno
V520220826,2022-08-26,00:00:00,5,13.0,25.0,325.0,Efectivo,María,Take-out,02040107,,invierno
V620220826,2022-08-26,00:00:00,6,19.0,24.0,456.0,Yape,María,Take-out,83368126,,invierno
V720220826,2022-08-26,00:00:00,7,9.0,22.0,198.0,Tarjeta,José,Take-out,14490573,,invierno
V820220826,2022-08-26,00:00:00,8,6.0,28.0,168.0,Tarjeta,María,Delivery,31934153,,invierno
V920220826,2022-08-26,00:00:00,9,6.0,18.0,108.0,Yape,José,Delivery,94299545,,invierno
V1020220826,2022-08-26,00:00:00,10,1.0,15.0,15.0,Efectivo,José,Mesa,82408983,,invierno
V1220220826,2022-08-26,00:00:00,12,3.0,18.0,54.0,Efectivo,Luis,Take-out,97878418,,invierno
V120220827,2022-08-27,00:00:00,1,26.0,26.0,676.0,Tarjeta,Luis,Mesa,37999607,,invierno
V220220827,2022-08-27,00:00:00,2,25.0,32.0,800.0,Tarjeta,Ana,Delivery,42251687,,invierno
V320220827,2022-08-27,00:00:00,3,15.0,30.0,450.0,Efectivo,Ana,Delivery,78035495,,invierno
V420220827,2022-08-27,00:00:00,4,22.0,24.0,528.0,Efectivo,José,Mesa,82814914,,invierno
V520220827,2022-08-27,00:00:00,5,16.0,25.0,400.0,Efectivo,José,Mesa,75158731,,invierno
V620220827,2022-08-27,00:00:00,6,23.0,24.0,552.0,Tarjeta,José,Take-out,83642969,,invierno
V720220827,2022-08-27,00:00:00,7,11.0,22.0,242.0,Yape,José,Take-out,33190888,,invierno
V820220827,2022-08-27,00:00:00,8,9.0,28.0,252.0,Tarjeta,María,Take-out,66598397,,invierno
V920220827,2022-08-27,00:00:00,9,8.0,18.0,144.0,Yape,María,Take-out,98906837,,invierno
V1020220827,2022-08-27,00:00:00,10,5.0,15.0,75.0,Yape,María,Take-out,62677710,,invierno
V1120220827,2022-08-27,00:00:00,11,1.0,28.0,28.0,Efectivo,José,Take-out,15087421,,invierno
V1220220827,2022-08-27,00:00:00,12,5.0,18.0,90.0,Efectivo,José,Take-out,39398605,,invierno
V120220828,2022-08-28,00:00:00,1,25.0,26.0,650.0,Tarjeta,Ana,Mesa,54219768,,invierno
V220220828,2022-08-28,00:00:00,2,20.0,32.0,640.0,Yape,José,Mesa,40574301,,invierno
V320220828,2022-08-28,00:00:00,3,13.0,30.0,390.0,Tarjeta,José,Delivery,74047583,,invierno
V420220828,2022-08-28,00:00:00,4,21.0,24.0,504.0,Tarjeta,José,Take-out,58361861,,invierno
V520220828,2022-08-28,00:00:00,5,13.0,25.0,325.0,Tarjeta,Ana,Take-out,17491629,,invierno
V620220828,2022-08-28,00:00:00,6,13.0,24.0,312.0,Tarjeta,María,Delivery,80509566,,invierno
V720220828,2022-08-28,00:00:00,7,16.0,22.0,352.0,Tarjeta,Luis,Mesa,84964219,,invierno
V820220828,2022-08-28,00:00:00,8,10.0,28.0,280.0,Yape,Ana,Delivery,09756635,,invierno
V920220828,2022-08-28,00:00:00,9,6.0,18.0,108.0,Yape,Ana,Delivery,37726124,,invierno
V1020220828,2022-08-28,00:00:00,10,2.0,15.0,30.0,Tarjeta,María,Mesa,74546298,,invierno
V1120220828,2022-08-28,00:00:00,11,6.0,28.0,168.0,Efectivo,María,Take-out,80869585,,invierno
V1220220828,2022-08-28,00:00:00,12,5.0,18.0,90.0,Yape,Ana,Take-out,54666062,,invierno
V120220829,2022-08-29,00:00:00,1,29.0,26.0,754.0,Yape,Luis,Delivery,84220136,,invierno
V220220829,2022-08-29,00:00:00,2,10.0,32.0,320.0,Tarjeta,Ana,Take-out,69159278,,invierno
V320220829,2022-08-29,00:00:00,3,9.0,30.0,270.0,Tarjeta,María,Delivery,80347532,,invierno
V420220829,2022-08-29,00:00:00,4,20.0,24.0,480.0,Yape,Ana,Delivery,54010586,,invierno
V520220829,2022-08-29,00:00:00,5,9.0,25.0,225.0,Yape,José,Take-out,34129851,,invierno
V620220829,2022-08-29,00:00:00,6,11.0,24.0,264.0,Tarjeta,Ana,Delivery,01151991,,invierno
V720220829,2022-08-29,00:00:00,7,10.0,22.0,220.0,Efectivo,Luis,Delivery,72867900,,invierno
V820220829,2022-08-29,00:00:00,8,12.0,28.0,336.0,Efectivo,María,Take-out,82069232,,invierno
V920220829,2022-08-29,00:00:00,9,8.0,18.0,144.0,Tarjeta,José,Delivery,04432901,,invierno
V1020220829,2022-08-29,00:00:00,10,2.0,15.0,30.0,Tarjeta,María,Delivery,81025260,,invierno
V1120220829,2022-08-29,00:00:00,11,8.0,28.0,224.0,Yape,Ana,Mesa,51257141,,invierno
V1220220829,2022-08-29,00:00:00,12,4.0,18.0,72.0,Efectivo,Ana,Take-out,29093046,,invierno
