Fecha,Hora,Producto/Plato vendido,Cantidad,Precio unitario,Precio total,Forma de pago,Responsable de la venta,"Mesa/Canal (salón, delivery, recojo)",Número de comprobante,Datos del cliente
2020-10-25,13:57,Lomo Saltado,91,25.0,2275.0,Efectivo,Cajero,salón,,
2020-10-25,14:46,Pollo a la Brasa,87,30.0,2610.0,Efectivo,Cajero,salón,,
2020-10-25,21:33,Ceviche Clásico,48,28.0,1344.0,Efectivo,Cajero,salón,,
2020-10-25,12:34,Arroz Chaufa,46,22.0,1012.0,Efectivo,Cajero,salón,,
2020-10-25,12:45,Tallarines Verdes,29,24.0,696.0,Efectivo,Cajero,salón,,
2020-10-26,20:09,Lomo Saltado,32,25.0,800.0,Efectivo,Cajero,salón,,
2020-10-26,16:54,Pollo a la Brasa,27,30.0,810.0,Efectivo,Cajero,salón,,
2020-10-26,12:46,Ceviche Clásico,21,28.0,588.0,Efectivo,Cajero,salón,,
2020-10-26,17:22,Arroz Chaufa,22,22.0,484.0,Efectivo,Cajero,salón,,
2020-10-26,12:34,Tallarines Verdes,10,24.0,240.0,Efectivo,Cajero,salón,,
2020-10-27,12:34,Lomo Saltado,35,25.0,875.0,Efectivo,Cajero,salón,,
2020-10-27,14:57,Pollo a la Brasa,37,30.0,1110.0,Efectivo,Cajero,salón,,
2020-10-27,21:22,Ceviche Clásico,22,28.0,616.0,Efectivo,Cajero,salón,,
2020-10-27,20:15,Arroz Chaufa,25,22.0,550.0,Efectivo,Cajero,salón,,
2020-10-27,11:37,Tallarines Verdes,15,24.0,360.0,Efectivo,Cajero,salón,,
2020-10-28,11:55,Lomo Saltado,34,25.0,850.0,Efectivo,Cajero,salón,,
2020-10-28,14:28,Pollo a la Brasa,30,30.0,900.0,Efectivo,Cajero,salón,,
2020-10-28,14:29,Ceviche Clásico,29,28.0,812.0,Efectivo,Cajero,salón,,
2020-10-28,19:49,Arroz Chaufa,18,22.0,396.0,Efectivo,Cajero,salón,,
2020-10-28,15:53,Tallarines Verdes,12,24.0,288.0,Efectivo,Cajero,salón,,
2020-10-29,20:05,Lomo Saltado,52,25.0,1300.0,Efectivo,Cajero,salón,,
2020-10-29,20:28,Pollo a la Brasa,49,30.0,1470.0,Efectivo,Cajero,salón,,
2020-10-29,21:57,Ceviche Clásico,37,28.0,1036.0,Efectivo,Cajero,salón,,
2020-10-29,11:08,Arroz Chaufa,26,22.0,572.0,Efectivo,Cajero,salón,,
2020-10-29,21:06,Tallarines Verdes,15,24.0,360.0,Efectivo,Cajero,salón,,
2020-10-30,19:45,Lomo Saltado,38,25.0,950.0,Efectivo,Cajero,salón,,
2020-10-30,15:02,Pollo a la Brasa,31,30.0,930.0,Efectivo,Cajero,salón,,
2020-10-30,16:07,Ceviche Clásico,27,28.0,756.0,Efectivo,Cajero,salón,,
2020-10-30,12:58,Arroz Chaufa,27,22.0,594.0,Efectivo,Cajero,salón,,
2020-10-30,13:54,Tallarines Verdes,13,24.0,312.0,Efectivo,Cajero,salón,,
2020-10-31,13:09,Lomo Saltado,76,25.0,1900.0,Efectivo,Cajero,salón,,
2020-10-31,18:33,Pollo a la Brasa,87,30.0,2610.0,Efectivo,Cajero,salón,,
2020-10-31,18:59,Ceviche Clásico,57,28.0,1596.0,Efectivo,Cajero,salón,,
2020-10-31,18:30,Arroz Chaufa,32,22.0,704.0,Efectivo,Cajero,salón,,
2020-10-31,13:03,Tallarines Verdes,31,24.0,744.0,Efectivo,Cajero,salón,,
2020-11-01,17:12,Lomo Saltado,61,25.0,1525.0,Efectivo,Cajero,salón,,
2020-11-01,20:06,Pollo a la Brasa,53,30.0,1590.0,Efectivo,Cajero,salón,,
2020-11-01,15:11,Ceviche Clásico,29,28.0,812.0,Efectivo,Cajero,salón,,
2020-11-01,19:01,Arroz Chaufa,33,22.0,726.0,Efectivo,Cajero,salón,,
2020-11-01,18:25,Tallarines Verdes,16,24.0,384.0,Efectivo,Cajero,salón,,
2020-11-02,18:11,Lomo Saltado,72,25.0,1800.0,Efectivo,Cajero,salón,,
2020-11-02,19:14,Pollo a la Brasa,56,30.0,1680.0,Efectivo,Cajero,salón,,
2020-11-02,12:19,Ceviche Clásico,62,28.0,1736.0,Efectivo,Cajero,salón,,
2020-11-02,11:02,Arroz Chaufa,36,22.0,792.0,Efectivo,Cajero,salón,,
2020-11-02,18:38,Tallarines Verdes,25,24.0,600.0,Efectivo,Cajero,salón,,
2020-11-03,21:58,Lomo Saltado,74,25.0,1850.0,Efectivo,Cajero,salón,,
2020-11-03,14:49,Pollo a la Brasa,53,30.0,1590.0,Efectivo,Cajero,salón,,
2020-11-03,14:45,Ceviche Clásico,48,28.0,1344.0,Efectivo,Cajero,salón,,
2020-11-03,17:08,Arroz Chaufa,34,22.0,748.0,Efectivo,Cajero,salón,,
2020-11-03,13:02,Tallarines Verdes,31,24.0,744.0,Efectivo,Cajero,salón,,
2020-11-04,13:52,Lomo Saltado,46,25.0,1150.0,Efectivo,Cajero,salón,,
2020-11-04,17:00,Pollo a la Brasa,39,30.0,1170.0,Efectivo,Cajero,salón,,
2020-11-04,11:41,Ceviche Clásico,23,28.0,644.0,Efectivo,Cajero,salón,,
2020-11-04,16:04,Arroz Chaufa,20,22.0,440.0,Efectivo,Cajero,salón,,
2020-11-04,13:50,Tallarines Verdes,15,24.0,360.0,Efectivo,Cajero,salón,,
2020-11-05,12:38,Lomo Saltado,35,25.0,875.0,Efectivo,Cajero,salón,,
2020-11-05,11:37,Pollo a la Brasa,35,30.0,1050.0,Efectivo,Cajero,salón,,
2020-11-05,14:02,Ceviche Clásico,26,28.0,728.0,Efectivo,Cajero,salón,,
2020-11-05,21:28,Arroz Chaufa,17,22.0,374.0,Efectivo,Cajero,salón,,
2020-11-05,11:13,Tallarines Verdes,13,24.0,312.0,Efectivo,Cajero,salón,,
2020-11-06,17:32,Lomo Saltado,50,25.0,1250.0,Efectivo,Cajero,salón,,
2020-11-06,14:46,Pollo a la Brasa,44,30.0,1320.0,Efectivo,Cajero,salón,,
2020-11-06,14:43,Ceviche Clásico,33,28.0,924.0,Efectivo,Cajero,salón,,
2020-11-06,15:17,Arroz Chaufa,27,22.0,594.0,Efectivo,Cajero,salón,,
2020-11-06,21:59,Tallarines Verdes,15,24.0,360.0,Efectivo,Cajero,salón,,
2020-11-07,20:44,Lomo Saltado,57,25.0,1425.0,Efectivo,Cajero,salón,,
2020-11-07,14:06,Pollo a la Brasa,38,30.0,1140.0,Efectivo,Cajero,salón,,
2020-11-07,20:21,Ceviche Clásico,33,28.0,924.0,Efectivo,Cajero,salón,,
2020-11-07,19:28,Arroz Chaufa,28,22.0,616.0,Efectivo,Cajero,salón,,
2020-11-07,17:14,Tallarines Verdes,11,24.0,264.0,Efectivo,Cajero,salón,,
2020-11-08,13:12,Lomo Saltado,55,25.0,1375.0,Efectivo,Cajero,salón,,
2020-11-08,17:29,Pollo a la Brasa,38,30.0,1140.0,Efectivo,Cajero,salón,,
2020-11-08,14:44,Ceviche Clásico,26,28.0,728.0,Efectivo,Cajero,salón,,
2020-11-08,16:15,Arroz Chaufa,29,22.0,638.0,Efectivo,Cajero,salón,,
2020-11-08,16:26,Tallarines Verdes,14,24.0,336.0,Efectivo,Cajero,salón,,
2020-11-09,17:34,Lomo Saltado,62,25.0,1550.0,Efectivo,Cajero,salón,,
2020-11-09,17:07,Pollo a la Brasa,56,30.0,1680.0,Efectivo,Cajero,salón,,
2020-11-09,15:52,Ceviche Clásico,49,28.0,1372.0,Efectivo,Cajero,salón,,
2020-11-09,14:02,Arroz Chaufa,30,22.0,660.0,Efectivo,Cajero,salón,,
2020-11-09,18:42,Tallarines Verdes,27,24.0,648.0,Efectivo,Cajero,salón,,
2020-11-10,15:03,Lomo Saltado,53,25.0,1325.0,Efectivo,Cajero,salón,,
2020-11-10,11:41,Pollo a la Brasa,44,30.0,1320.0,Efectivo,Cajero,salón,,
2020-11-10,14:19,Ceviche Clásico,28,28.0,784.0,Efectivo,Cajero,salón,,
2020-11-10,21:11,Arroz Chaufa,9,22.0,198.0,Efectivo,Cajero,salón,,
2020-11-10,20:44,Tallarines Verdes,10,24.0,240.0,Efectivo,Cajero,salón,,
2020-11-11,18:11,Lomo Saltado,71,25.0,1775.0,Efectivo,Cajero,salón,,
2020-11-11,18:34,Pollo a la Brasa,77,30.0,2310.0,Efectivo,Cajero,salón,,
2020-11-11,15:41,Ceviche Clásico,48,28.0,1344.0,Efectivo,Cajero,salón,,
2020-11-11,18:06,Arroz Chaufa,42,22.0,924.0,Efectivo,Cajero,salón,,
2020-11-11,19:09,Tallarines Verdes,27,24.0,648.0,Efectivo,Cajero,salón,,
2020-11-12,14:03,Lomo Saltado,59,25.0,1475.0,Efectivo,Cajero,salón,,
2020-11-12,12:09,Pollo a la Brasa,57,30.0,1710.0,Efectivo,Cajero,salón,,
2020-11-12,16:53,Ceviche Clásico,46,28.0,1288.0,Efectivo,Cajero,salón,,
2020-11-12,13:16,Arroz Chaufa,32,22.0,704.0,Efectivo,Cajero,salón,,
2020-11-12,20:56,Tallarines Verdes,21,24.0,504.0,Efectivo,Cajero,salón,,
2020-11-13,13:13,Lomo Saltado,79,25.0,1975.0,Efectivo,Cajero,salón,,
2020-11-13,13:58,Pollo a la Brasa,61,30.0,1830.0,Efectivo,Cajero,salón,,
2020-11-13,16:35,Ceviche Clásico,48,28.0,1344.0,Efectivo,Cajero,salón,,
2020-11-13,14:00,Arroz Chaufa,35,22.0,770.0,Efectivo,Cajero,salón,,
2020-11-13,20:12,Tallarines Verdes,19,24.0,456.0,Efectivo,Cajero,salón,,
2020-11-14,19:10,Lomo Saltado,49,25.0,1225.0,Efectivo,Cajero,salón,,
2020-11-14,19:48,Pollo a la Brasa,45,30.0,1350.0,Efectivo,Cajero,salón,,
2020-11-14,16:10,Ceviche Clásico,35,28.0,980.0,Efectivo,Cajero,salón,,
2020-11-14,15:05,Arroz Chaufa,19,22.0,418.0,Efectivo,Cajero,salón,,
2020-11-14,20:15,Tallarines Verdes,15,24.0,360.0,Efectivo,Cajero,salón,,
2020-11-15,20:01,Lomo Saltado,46,25.0,1150.0,Efectivo,Cajero,salón,,
2020-11-15,16:46,Pollo a la Brasa,58,30.0,1740.0,Efectivo,Cajero,salón,,
2020-11-15,15:05,Ceviche Clásico,29,28.0,812.0,Efectivo,Cajero,salón,,
2020-11-15,19:11,Arroz Chaufa,27,22.0,594.0,Efectivo,Cajero,salón,,
2020-11-15,20:38,Tallarines Verdes,23,24.0,552.0,Efectivo,Cajero,salón,,
2020-11-16,21:20,Lomo Saltado,59,25.0,1475.0,Efectivo,Cajero,salón,,
2020-11-16,20:13,Pollo a la Brasa,47,30.0,1410.0,Efectivo,Cajero,salón,,
2020-11-16,14:02,Ceviche Clásico,32,28.0,896.0,Efectivo,Cajero,salón,,
2020-11-16,19:57,Arroz Chaufa,29,22.0,638.0,Efectivo,Cajero,salón,,
2020-11-16,17:38,Tallarines Verdes,20,24.0,480.0,Efectivo,Cajero,salón,,
2020-11-17,17:51,Lomo Saltado,69,25.0,1725.0,Efectivo,Cajero,salón,,
2020-11-17,18:13,Pollo a la Brasa,73,30.0,2190.0,Efectivo,Cajero,salón,,
2020-11-17,13:01,Ceviche Clásico,42,28.0,1176.0,Efectivo,Cajero,salón,,
2020-11-17,20:05,Arroz Chaufa,42,22.0,924.0,Efectivo,Cajero,salón,,
2020-11-17,17:06,Tallarines Verdes,16,24.0,384.0,Efectivo,Cajero,salón,,
2020-11-18,14:51,Lomo Saltado,54,25.0,1350.0,Efectivo,Cajero,salón,,
2020-11-18,17:36,Pollo a la Brasa,60,30.0,1800.0,Efectivo,Cajero,salón,,
2020-11-18,21:09,Ceviche Clásico,36,28.0,1008.0,Efectivo,Cajero,salón,,
2020-11-18,11:23,Arroz Chaufa,53,22.0,1166.0,Efectivo,Cajero,salón,,
2020-11-18,14:55,Tallarines Verdes,31,24.0,744.0,Efectivo,Cajero,salón,,
2020-11-19,12:15,Lomo Saltado,39,25.0,975.0,Efectivo,Cajero,salón,,
2020-11-19,20:27,Pollo a la Brasa,36,30.0,1080.0,Efectivo,Cajero,salón,,
2020-11-19,12:01,Ceviche Clásico,24,28.0,672.0,Efectivo,Cajero,salón,,
2020-11-19,14:55,Arroz Chaufa,16,22.0,352.0,Efectivo,Cajero,salón,,
2020-11-19,18:55,Tallarines Verdes,13,24.0,312.0,Efectivo,Cajero,salón,,
2020-11-20,21:34,Lomo Saltado,75,25.0,1875.0,Efectivo,Cajero,salón,,
2020-11-20,12:00,Pollo a la Brasa,70,30.0,2100.0,Efectivo,Cajero,salón,,
2020-11-20,19:48,Ceviche Clásico,40,28.0,1120.0,Efectivo,Cajero,salón,,
2020-11-20,21:51,Arroz Chaufa,36,22.0,792.0,Efectivo,Cajero,salón,,
2020-11-20,16:40,Tallarines Verdes,19,24.0,456.0,Efectivo,Cajero,salón,,
2020-11-21,16:50,Lomo Saltado,98,25.0,2450.0,Efectivo,Cajero,salón,,
2020-11-21,21:13,Pollo a la Brasa,80,30.0,2400.0,Efectivo,Cajero,salón,,
2020-11-21,20:34,Ceviche Clásico,36,28.0,1008.0,Efectivo,Cajero,salón,,
2020-11-21,19:36,Arroz Chaufa,41,22.0,902.0,Efectivo,Cajero,salón,,
2020-11-21,17:11,Tallarines Verdes,25,24.0,600.0,Efectivo,Cajero,salón,,
2020-11-22,16:48,Lomo Saltado,48,25.0,1200.0,Efectivo,Cajero,salón,,
2020-11-22,17:36,Pollo a la Brasa,38,30.0,1140.0,Efectivo,Cajero,salón,,
2020-11-22,17:37,Ceviche Clásico,40,28.0,1120.0,Efectivo,Cajero,salón,,
2020-11-22,18:34,Arroz Chaufa,26,22.0,572.0,Efectivo,Cajero,salón,,
2020-11-22,18:28,Tallarines Verdes,17,24.0,408.0,Efectivo,Cajero,salón,,
2020-11-23,14:43,Lomo Saltado,32,25.0,800.0,Efectivo,Cajero,salón,,
2020-11-23,18:12,Pollo a la Brasa,31,30.0,930.0,Efectivo,Cajero,salón,,
2020-11-23,14:51,Ceviche Clásico,16,28.0,448.0,Efectivo,Cajero,salón,,
2020-11-23,21:14,Arroz Chaufa,19,22.0,418.0,Efectivo,Cajero,salón,,
2020-11-23,18:45,Tallarines Verdes,8,24.0,192.0,Efectivo,Cajero,salón,,
2020-11-24,14:51,Lomo Saltado,89,25.0,2225.0,Efectivo,Cajero,salón,,
2020-11-24,17:21,Pollo a la Brasa,65,30.0,1950.0,Efectivo,Cajero,salón,,
2020-11-24,12:52,Ceviche Clásico,39,28.0,1092.0,Efectivo,Cajero,salón,,
2020-11-24,15:21,Arroz Chaufa,32,22.0,704.0,Efectivo,Cajero,salón,,
2020-11-24,17:11,Tallarines Verdes,21,24.0,504.0,Efectivo,Cajero,salón,,
2020-11-25,20:05,Lomo Saltado,55,25.0,1375.0,Efectivo,Cajero,salón,,
2020-11-25,14:53,Pollo a la Brasa,52,30.0,1560.0,Efectivo,Cajero,salón,,
2020-11-25,17:51,Ceviche Clásico,37,28.0,1036.0,Efectivo,Cajero,salón,,
2020-11-25,21:55,Arroz Chaufa,31,22.0,682.0,Efectivo,Cajero,salón,,
2020-11-25,15:18,Tallarines Verdes,21,24.0,504.0,Efectivo,Cajero,salón,,
2020-11-26,14:09,Lomo Saltado,82,25.0,2050.0,Efectivo,Cajero,salón,,
2020-11-26,13:04,Pollo a la Brasa,52,30.0,1560.0,Efectivo,Cajero,salón,,
2020-11-26,20:36,Ceviche Clásico,37,28.0,1036.0,Efectivo,Cajero,salón,,
2020-11-26,18:29,Arroz Chaufa,35,22.0,770.0,Efectivo,Cajero,salón,,
2020-11-26,11:02,Tallarines Verdes,31,24.0,744.0,Efectivo,Cajero,salón,,
2020-11-27,15:51,Lomo Saltado,68,25.0,1700.0,Efectivo,Cajero,salón,,
2020-11-27,17:01,Pollo a la Brasa,69,30.0,2070.0,Efectivo,Cajero,salón,,
2020-11-27,21:44,Ceviche Clásico,43,28.0,1204.0,Efectivo,Cajero,salón,,
2020-11-27,18:40,Arroz Chaufa,42,22.0,924.0,Efectivo,Cajero,salón,,
2020-11-27,20:46,Tallarines Verdes,25,24.0,600.0,Efectivo,Cajero,salón,,
2020-11-28,21:04,Lomo Saltado,85,25.0,2125.0,Efectivo,Cajero,salón,,
2020-11-28,13:20,Pollo a la Brasa,89,30.0,2670.0,Efectivo,Cajero,salón,,
2020-11-28,17:35,Ceviche Clásico,58,28.0,1624.0,Efectivo,Cajero,salón,,
2020-11-28,18:26,Arroz Chaufa,41,22.0,902.0,Efectivo,Cajero,salón,,
2020-11-28,16:37,Tallarines Verdes,30,24.0,720.0,Efectivo,Cajero,salón,,
2020-11-29,12:25,Lomo Saltado,85,25.0,2125.0,Efectivo,Cajero,salón,,
2020-11-29,21:48,Pollo a la Brasa,79,30.0,2370.0,Efectivo,Cajero,salón,,
2020-11-29,13:19,Ceviche Clásico,55,28.0,1540.0,Efectivo,Cajero,salón,,
2020-11-29,19:27,Arroz Chaufa,44,22.0,968.0,Efectivo,Cajero,salón,,
2020-11-29,12:56,Tallarines Verdes,34,24.0,816.0,Efectivo,Cajero,salón,,
2020-11-30,16:33,Lomo Saltado,67,25.0,1675.0,Efectivo,Cajero,salón,,
2020-11-30,19:29,Pollo a la Brasa,47,30.0,1410.0,Efectivo,Cajero,salón,,
2020-11-30,12:43,Ceviche Clásico,35,28.0,980.0,Efectivo,Cajero,salón,,
2020-11-30,15:21,Arroz Chaufa,46,22.0,1012.0,Efectivo,Cajero,salón,,
2020-11-30,14:59,Tallarines Verdes,32,24.0,768.0,Efectivo,Cajero,salón,,
2020-12-01,11:12,Lomo Saltado,27,25.0,675.0,Efectivo,Cajero,salón,,
2020-12-01,11:37,Pollo a la Brasa,29,30.0,870.0,Efectivo,Cajero,salón,,
2020-12-01,17:57,Ceviche Clásico,23,28.0,644.0,Efectivo,Cajero,salón,,
2020-12-01,19:41,Arroz Chaufa,20,22.0,440.0,Efectivo,Cajero,salón,,
2020-12-01,15:32,Tallarines Verdes,10,24.0,240.0,Efectivo,Cajero,salón,,
2020-12-02,20:53,Lomo Saltado,38,25.0,950.0,Efectivo,Cajero,salón,,
2020-12-02,20:35,Pollo a la Brasa,51,30.0,1530.0,Efectivo,Cajero,salón,,
2020-12-02,18:05,Ceviche Clásico,26,28.0,728.0,Efectivo,Cajero,salón,,
2020-12-02,18:05,Arroz Chaufa,13,22.0,286.0,Efectivo,Cajero,salón,,
2020-12-02,19:18,Tallarines Verdes,16,24.0,384.0,Efectivo,Cajero,salón,,
2020-12-03,19:33,Lomo Saltado,38,25.0,950.0,Efectivo,Cajero,salón,,
2020-12-03,18:33,Pollo a la Brasa,36,30.0,1080.0,Efectivo,Cajero,salón,,
2020-12-03,17:23,Ceviche Clásico,30,28.0,840.0,Efectivo,Cajero,salón,,
2020-12-03,11:23,Arroz Chaufa,18,22.0,396.0,Efectivo,Cajero,salón,,
2020-12-03,13:16,Tallarines Verdes,13,24.0,312.0,Efectivo,Cajero,salón,,
2020-12-04,18:47,Lomo Saltado,51,25.0,1275.0,Efectivo,Cajero,salón,,
2020-12-04,14:18,Pollo a la Brasa,49,30.0,1470.0,Efectivo,Cajero,salón,,
2020-12-04,15:39,Ceviche Clásico,35,28.0,980.0,Efectivo,Cajero,salón,,
2020-12-04,19:00,Arroz Chaufa,35,22.0,770.0,Efectivo,Cajero,salón,,
2020-12-04,14:21,Tallarines Verdes,25,24.0,600.0,Efectivo,Cajero,salón,,
2020-12-05,11:59,Lomo Saltado,63,25.0,1575.0,Efectivo,Cajero,salón,,
2020-12-05,17:40,Pollo a la Brasa,62,30.0,1860.0,Efectivo,Cajero,salón,,
2020-12-05,20:07,Ceviche Clásico,40,28.0,1120.0,Efectivo,Cajero,salón,,
2020-12-05,14:31,Arroz Chaufa,43,22.0,946.0,Efectivo,Cajero,salón,,
2020-12-05,13:38,Tallarines Verdes,17,24.0,408.0,Efectivo,Cajero,salón,,
2020-12-06,14:02,Lomo Saltado,44,25.0,1100.0,Efectivo,Cajero,salón,,
2020-12-06,16:09,Pollo a la Brasa,23,30.0,690.0,Efectivo,Cajero,salón,,
2020-12-06,21:24,Ceviche Clásico,31,28.0,868.0,Efectivo,Cajero,salón,,
2020-12-06,14:29,Arroz Chaufa,25,22.0,550.0,Efectivo,Cajero,salón,,
2020-12-06,12:10,Tallarines Verdes,18,24.0,432.0,Efectivo,Cajero,salón,,
2020-12-07,12:55,Lomo Saltado,65,25.0,1625.0,Efectivo,Cajero,salón,,
2020-12-07,20:51,Pollo a la Brasa,56,30.0,1680.0,Efectivo,Cajero,salón,,
2020-12-07,16:02,Ceviche Clásico,47,28.0,1316.0,Efectivo,Cajero,salón,,
2020-12-07,19:12,Arroz Chaufa,32,22.0,704.0,Efectivo,Cajero,salón,,
2020-12-07,18:30,Tallarines Verdes,23,24.0,552.0,Efectivo,Cajero,salón,,
2020-12-08,16:16,Lomo Saltado,106,25.0,2650.0,Efectivo,Cajero,salón,,
2020-12-08,19:57,Pollo a la Brasa,72,30.0,2160.0,Efectivo,Cajero,salón,,
2020-12-08,13:11,Ceviche Clásico,58,28.0,1624.0,Efectivo,Cajero,salón,,
2020-12-08,21:16,Arroz Chaufa,44,22.0,968.0,Efectivo,Cajero,salón,,
2020-12-08,16:21,Tallarines Verdes,31,24.0,744.0,Efectivo,Cajero,salón,,
2020-12-09,16:57,Lomo Saltado,70,25.0,1750.0,Efectivo,Cajero,salón,,
2020-12-09,11:46,Pollo a la Brasa,66,30.0,1980.0,Efectivo,Cajero,salón,,
2020-12-09,13:41,Ceviche Clásico,57,28.0,1596.0,Efectivo,Cajero,salón,,
2020-12-09,12:16,Arroz Chaufa,43,22.0,946.0,Efectivo,Cajero,salón,,
2020-12-09,11:35,Tallarines Verdes,28,24.0,672.0,Efectivo,Cajero,salón,,
2020-12-10,19:12,Lomo Saltado,67,25.0,1675.0,Efectivo,Cajero,salón,,
2020-12-10,21:33,Pollo a la Brasa,54,30.0,1620.0,Efectivo,Cajero,salón,,
2020-12-10,15:00,Ceviche Clásico,47,28.0,1316.0,Efectivo,Cajero,salón,,
2020-12-10,18:21,Arroz Chaufa,29,22.0,638.0,Efectivo,Cajero,salón,,
2020-12-10,20:25,Tallarines Verdes,27,24.0,648.0,Efectivo,Cajero,salón,,
2020-12-11,20:52,Lomo Saltado,40,25.0,1000.0,Efectivo,Cajero,salón,,
2020-12-11,15:42,Pollo a la Brasa,44,30.0,1320.0,Efectivo,Cajero,salón,,
2020-12-11,14:41,Ceviche Clásico,20,28.0,560.0,Efectivo,Cajero,salón,,
2020-12-11,14:59,Arroz Chaufa,18,22.0,396.0,Efectivo,Cajero,salón,,
2020-12-11,18:37,Tallarines Verdes,16,24.0,384.0,Efectivo,Cajero,salón,,
2020-12-12,17:39,Lomo Saltado,86,25.0,2150.0,Efectivo,Cajero,salón,,
2020-12-12,14:26,Pollo a la Brasa,67,30.0,2010.0,Efectivo,Cajero,salón,,
2020-12-12,21:41,Ceviche Clásico,58,28.0,1624.0,Efectivo,Cajero,salón,,
2020-12-12,11:36,Arroz Chaufa,35,22.0,770.0,Efectivo,Cajero,salón,,
2020-12-12,20:09,Tallarines Verdes,26,24.0,624.0,Efectivo,Cajero,salón,,
2020-12-13,19:45,Lomo Saltado,34,25.0,850.0,Efectivo,Cajero,salón,,
2020-12-13,21:34,Pollo a la Brasa,37,30.0,1110.0,Efectivo,Cajero,salón,,
2020-12-13,11:59,Ceviche Clásico,24,28.0,672.0,Efectivo,Cajero,salón,,
2020-12-13,21:52,Arroz Chaufa,18,22.0,396.0,Efectivo,Cajero,salón,,
2020-12-13,17:02,Tallarines Verdes,13,24.0,312.0,Efectivo,Cajero,salón,,
2020-12-14,11:02,Lomo Saltado,21,25.0,525.0,Efectivo,Cajero,salón,,
2020-12-14,12:15,Pollo a la Brasa,27,30.0,810.0,Efectivo,Cajero,salón,,
2020-12-14,12:12,Ceviche Clásico,26,28.0,728.0,Efectivo,Cajero,salón,,
2020-12-14,11:21,Arroz Chaufa,17,22.0,374.0,Efectivo,Cajero,salón,,
2020-12-14,18:02,Tallarines Verdes,14,24.0,336.0,Efectivo,Cajero,salón,,
2020-12-15,17:48,Lomo Saltado,76,25.0,1900.0,Efectivo,Cajero,salón,,
2020-12-15,14:36,Pollo a la Brasa,55,30.0,1650.0,Efectivo,Cajero,salón,,
2020-12-15,17:37,Ceviche Clásico,41,28.0,1148.0,Efectivo,Cajero,salón,,
2020-12-15,16:12,Arroz Chaufa,37,22.0,814.0,Efectivo,Cajero,salón,,
2020-12-15,12:10,Tallarines Verdes,17,24.0,408.0,Efectivo,Cajero,salón,,
2020-12-16,11:59,Lomo Saltado,64,25.0,1600.0,Efectivo,Cajero,salón,,
2020-12-16,12:22,Pollo a la Brasa,38,30.0,1140.0,Efectivo,Cajero,salón,,
2020-12-16,13:17,Ceviche Clásico,32,28.0,896.0,Efectivo,Cajero,salón,,
2020-12-16,21:11,Arroz Chaufa,18,22.0,396.0,Efectivo,Cajero,salón,,
2020-12-16,19:27,Tallarines Verdes,17,24.0,408.0,Efectivo,Cajero,salón,,
2020-12-17,11:39,Lomo Saltado,44,25.0,1100.0,Efectivo,Cajero,salón,,
2020-12-17,15:07,Pollo a la Brasa,40,30.0,1200.0,Efectivo,Cajero,salón,,
2020-12-17,17:40,Ceviche Clásico,28,28.0,784.0,Efectivo,Cajero,salón,,
2020-12-17,12:56,Arroz Chaufa,19,22.0,418.0,Efectivo,Cajero,salón,,
2020-12-17,20:36,Tallarines Verdes,12,24.0,288.0,Efectivo,Cajero,salón,,
2020-12-18,16:49,Lomo Saltado,78,25.0,1950.0,Efectivo,Cajero,salón,,
2020-12-18,17:08,Pollo a la Brasa,65,30.0,1950.0,Efectivo,Cajero,salón,,
2020-12-18,15:03,Ceviche Clásico,47,28.0,1316.0,Efectivo,Cajero,salón,,
2020-12-18,12:38,Arroz Chaufa,44,22.0,968.0,Efectivo,Cajero,salón,,
2020-12-18,12:33,Tallarines Verdes,16,24.0,384.0,Efectivo,Cajero,salón,,
2020-12-19,19:59,Lomo Saltado,47,25.0,1175.0,Efectivo,Cajero,salón,,
2020-12-19,19:57,Pollo a la Brasa,29,30.0,870.0,Efectivo,Cajero,salón,,
2020-12-19,16:37,Ceviche Clásico,29,28.0,812.0,Efectivo,Cajero,salón,,
2020-12-19,16:36,Arroz Chaufa,22,22.0,484.0,Efectivo,Cajero,salón,,
2020-12-19,21:00,Tallarines Verdes,10,24.0,240.0,Efectivo,Cajero,salón,,
2020-12-20,13:55,Lomo Saltado,82,25.0,2050.0,Efectivo,Cajero,salón,,
2020-12-20,16:56,Pollo a la Brasa,73,30.0,2190.0,Efectivo,Cajero,salón,,
2020-12-20,15:37,Ceviche Clásico,49,28.0,1372.0,Efectivo,Cajero,salón,,
2020-12-20,19:03,Arroz Chaufa,44,22.0,968.0,Efectivo,Cajero,salón,,
2020-12-20,20:38,Tallarines Verdes,28,24.0,672.0,Efectivo,Cajero,salón,,
2020-12-21,13:07,Lomo Saltado,38,25.0,950.0,Efectivo,Cajero,salón,,
2020-12-21,19:33,Pollo a la Brasa,36,30.0,1080.0,Efectivo,Cajero,salón,,
2020-12-21,12:14,Ceviche Clásico,36,28.0,1008.0,Efectivo,Cajero,salón,,
2020-12-21,17:42,Arroz Chaufa,27,22.0,594.0,Efectivo,Cajero,salón,,
2020-12-21,18:46,Tallarines Verdes,19,24.0,456.0,Efectivo,Cajero,salón,,
2020-12-22,12:50,Lomo Saltado,84,25.0,2100.0,Efectivo,Cajero,salón,,
2020-12-22,13:51,Pollo a la Brasa,63,30.0,1890.0,Efectivo,Cajero,salón,,
2020-12-22,11:47,Ceviche Clásico,58,28.0,1624.0,Efectivo,Cajero,salón,,
